"Name";"URL";"ID";"Category"
"Dewi Online";"https://itunes.apple.com/us/app/dewi-online/id1343717287?mt=8";1343717287;"Health&Fitness"
"Dex: Your Virtual Pet";"https://itunes.apple.com/us/app/dex-your-virtual-pet/id957854169?mt=8";957854169;"Health&Fitness"
"Dexa Body Health & Wellness";"https://itunes.apple.com/us/app/dexa-body-health-wellness/id1190511733?mt=8";1190511733;"Health&Fitness"
"Dexcom G5 Mobile";"https://itunes.apple.com/us/app/dexcom-g5-mobile/id949574583?mt=8";949574583;"Health&Fitness"
"Dexcom G6";"https://itunes.apple.com/us/app/dexcom-g6/id1209262925?mt=8";1209262925;"Health&Fitness"
"DexDent";"https://itunes.apple.com/us/app/dexdent/id1330227222?mt=8";1330227222;"Health&Fitness"
"Dexter Pyke";"https://itunes.apple.com/us/app/dexter-pyke/id1135633197?mt=8";1135633197;"Health&Fitness"
"Dexter The Blade";"https://itunes.apple.com/us/app/dexter-the-blade/id1434808931?mt=8";1434808931;"Health&Fitness"
"Dexter Wellness Center";"https://itunes.apple.com/us/app/dexter-wellness-center/id1217914072?mt=8";1217914072;"Health&Fitness"
"Dexterous";"https://itunes.apple.com/us/app/dexterous/id1321881731?mt=8";1321881731;"Health&Fitness"
"Dezba: Renta Bicicletas CDMX";"https://itunes.apple.com/us/app/dezba-renta-bicicletas-cdmx/id1373062241?mt=8";1373062241;"Health&Fitness"
"Deák Dental";"https://itunes.apple.com/us/app/de%C3%A1k-dental/id1131533293?mt=8";1131533293;"Health&Fitness"
"DF Coaching";"https://itunes.apple.com/us/app/df-coaching/id1272763263?mt=8";1272763263;"Health&Fitness"
"DF HEALTH DRIVE";"https://itunes.apple.com/us/app/df-health-drive/id1041291594?mt=8";1041291594;"Health&Fitness"
"DF Personal Training";"https://itunes.apple.com/us/app/df-personal-training/id1152336977?mt=8";1152336977;"Health&Fitness"
"DFC";"https://itunes.apple.com/us/app/dfc/id546479189?mt=8";546479189;"Health&Fitness"
"DFISIO";"https://itunes.apple.com/us/app/dfisio/id1383125878?mt=8";1383125878;"Health&Fitness"
