"Name";"URL";"ID";"Category"
"Car<U+51C0><U+5316><U+536B><U+58EB>";"https://itunes.apple.com/us/app/car%E5%87%80%E5%8C%96%E5%8D%AB%E5%A3%AB/id1104223346?mt=8";1104223346;"Health&Fitness"
"CAS Health";"https://itunes.apple.com/us/app/cas-health/id976488438?mt=8";976488438;"Health&Fitness"
"CAS Health +";"https://itunes.apple.com/us/app/cas-health/id1108354153?mt=8";1108354153;"Health&Fitness"
"CAS HRA/HSA/FSA";"https://itunes.apple.com/us/app/cas-hra-hsa-fsa/id1052311979?mt=8";1052311979;"Health&Fitness"
"CAS Mobile";"https://itunes.apple.com/us/app/cas-mobile/id916289699?mt=8";916289699;"Health&Fitness"
"Casa 35";"https://itunes.apple.com/us/app/casa-35/id1213693448?mt=8";1213693448;"Health&Fitness"
"CASA blanca BUL";"https://itunes.apple.com/us/app/casa-blanca-bul/id1032531384?mt=8";1032531384;"Health&Fitness"
"CASA blanca DE";"https://itunes.apple.com/us/app/casa-blanca-de/id1032510147?mt=8";1032510147;"Health&Fitness"
"CASA blanca EN";"https://itunes.apple.com/us/app/casa-blanca-en/id1023159209?mt=8";1023159209;"Health&Fitness"
"CASA blanca FR";"https://itunes.apple.com/us/app/casa-blanca-fr/id1032537216?mt=8";1032537216;"Health&Fitness"
"CASA blanca ROM";"https://itunes.apple.com/us/app/casa-blanca-rom/id1032540525?mt=8";1032540525;"Health&Fitness"
"CASA blanca TR";"https://itunes.apple.com/us/app/casa-blanca-tr/id1032538803?mt=8";1032538803;"Health&Fitness"
"Casa CF";"https://itunes.apple.com/us/app/casa-cf/id993629936?mt=8";993629936;"Health&Fitness"
"Casa da Bisa";"https://itunes.apple.com/us/app/casa-da-bisa/id1324544282?mt=8";1324544282;"Health&Fitness"
"Casa De Sante";"https://itunes.apple.com/us/app/casa-de-sante/id1254976862?mt=8";1254976862;"Health&Fitness"
"Casa Del Parrucchiere";"https://itunes.apple.com/us/app/casa-del-parrucchiere/id1045705263?mt=8";1045705263;"Health&Fitness"
"Casa di Cura Prof. Fogliani";"https://itunes.apple.com/us/app/casa-di-cura-prof-fogliani/id953179773?mt=8";953179773;"Health&Fitness"
"Casa di Salute Santa Lucia";"https://itunes.apple.com/us/app/casa-di-salute-santa-lucia/id1364917836?mt=8";1364917836;"Health&Fitness"
"CASA DOS 7 SABERES";"https://itunes.apple.com/us/app/casa-dos-7-saberes/id1351948118?mt=8";1351948118;"Health&Fitness"
"Casa Forcella Grande";"https://itunes.apple.com/us/app/casa-forcella-grande/id1038001171?mt=8";1038001171;"Health&Fitness"
"Casa Padel";"https://itunes.apple.com/us/app/casa-padel/id1207758260?mt=8";1207758260;"Health&Fitness"
"Casa Recovery";"https://itunes.apple.com/us/app/casa-recovery/id1279322985?mt=8";1279322985;"Health&Fitness"
"Casa Serena Tournament";"https://itunes.apple.com/us/app/casa-serena-tournament/id1284626642?mt=8";1284626642;"Health&Fitness"
"Casa Vinyasa";"https://itunes.apple.com/us/app/casa-vinyasa/id1387072127?mt=8";1387072127;"Health&Fitness"
"Casa Yoga";"https://itunes.apple.com/us/app/casa-yoga/id1181224575?mt=8";1181224575;"Health&Fitness"
"Casa Yoga Oman";"https://itunes.apple.com/us/app/casa-yoga-oman/id1248984423?mt=8";1248984423;"Health&Fitness"
"Casablanca Dreambot";"https://itunes.apple.com/us/app/casablanca-dreambot/id519643888?mt=8";519643888;"Health&Fitness"
"CASABLANCA·un";"https://itunes.apple.com/us/app/casablanca-un/id1021881329?mt=8";1021881329;"Health&Fitness"
"Casal Fit com Mari Gonzalez e Jonas Sulzbach";"https://itunes.apple.com/us/app/casal-fit-com-mari-gonzalez-e-jonas-sulzbach/id1170089425?mt=8";1170089425;"Health&Fitness"
"Casali Carla Veg Chef";"https://itunes.apple.com/us/app/casali-carla-veg-chef/id1071093522?mt=8";1071093522;"Health&Fitness"
"Casalotti Tennis Club";"https://itunes.apple.com/us/app/casalotti-tennis-club/id1318277965?mt=8";1318277965;"Health&Fitness"
"Casbah Spa & Salon";"https://itunes.apple.com/us/app/casbah-spa-salon/id1315526250?mt=8";1315526250;"Health&Fitness"
"Cascade Club";"https://itunes.apple.com/us/app/cascade-club/id1028417511?mt=8";1028417511;"Health&Fitness"
"Cascade Custom Pharmacy";"https://itunes.apple.com/us/app/cascade-custom-pharmacy/id1001001073?mt=8";1001001073;"Health&Fitness"
"Cascade Specialty";"https://itunes.apple.com/us/app/cascade-specialty/id987883863?mt=8";987883863;"Health&Fitness"
"CaseClinic";"https://itunes.apple.com/us/app/caseclinic/id1331875933?mt=8";1331875933;"Health&Fitness"
"Casella Airwave";"https://itunes.apple.com/us/app/casella-airwave/id1055594930?mt=8";1055594930;"Health&Fitness"
"Caser Video Consulta";"https://itunes.apple.com/us/app/caser-video-consulta/id1419617368?mt=8";1419617368;"Health&Fitness"
"Casey ARC Member App";"https://itunes.apple.com/us/app/casey-arc-member-app/id1324534747?mt=8";1324534747;"Health&Fitness"
"Casey's Burn Zone";"https://itunes.apple.com/us/app/caseys-burn-zone/id1129002514?mt=8";1129002514;"Health&Fitness"
"CASIO Log Note";"https://itunes.apple.com/us/app/casio-log-note/id1239634379?mt=8";1239634379;"Health&Fitness"
"Casmu Cerca";"https://itunes.apple.com/us/app/casmu-cerca/id1202344612?mt=8";1202344612;"Health&Fitness"
"Caspar-Health";"https://itunes.apple.com/us/app/caspar-health/id1222630969?mt=8";1222630969;"Health&Fitness"
"Casper Adjustable App";"https://itunes.apple.com/us/app/casper-adjustable-app/id1434650558?mt=8";1434650558;"Health&Fitness"
"Casper Boxing Club";"https://itunes.apple.com/us/app/casper-boxing-club/id1093863775?mt=8";1093863775;"Health&Fitness"
"Casper Fitness";"https://itunes.apple.com/us/app/casper-fitness/id1222371996?mt=8";1222371996;"Health&Fitness"
"CASPIE";"https://itunes.apple.com/us/app/caspie/id1421684509?mt=8";1421684509;"Health&Fitness"
"Cass County Family YMCA";"https://itunes.apple.com/us/app/cass-county-family-ymca/id917714224?mt=8";917714224;"Health&Fitness"
"Casse Malati CH";"https://itunes.apple.com/us/app/casse-malati-ch/id1196232033?mt=8";1196232033;"Health&Fitness"
"Casse-cou";"https://itunes.apple.com/us/app/casse-cou/id1153700736?mt=8";1153700736;"Health&Fitness"
