"Name";"URL";"ID";"Category"
"Infinity Fitness Myanmar";"https://itunes.apple.com/us/app/infinity-fitness-myanmar/id1270378106?mt=8";1270378106;"Health&Fitness"
"Infinity Hair Design - Berowra Heights";"https://itunes.apple.com/us/app/infinity-hair-design-berowra-heights/id648769376?mt=8";648769376;"Health&Fitness"
"Infinity Healing";"https://itunes.apple.com/us/app/infinity-healing/id1420159397?mt=8";1420159397;"Health&Fitness"
"Infinity Health Club";"https://itunes.apple.com/us/app/infinity-health-club/id1072210279?mt=8";1072210279;"Health&Fitness"
"Infinity MedSpa";"https://itunes.apple.com/us/app/infinity-medspa/id1016567939?mt=8";1016567939;"Health&Fitness"
"Infinity Rose";"https://itunes.apple.com/us/app/infinity-rose/id1344506804?mt=8";1344506804;"Health&Fitness"
"Infinity RS";"https://itunes.apple.com/us/app/infinity-rs/id1436432561?mt=8";1436432561;"Health&Fitness"
"Infinity Rx";"https://itunes.apple.com/us/app/infinity-rx/id1206154401?mt=8";1206154401;"Health&Fitness"
"Infinity Sports Institute";"https://itunes.apple.com/us/app/infinity-sports-institute/id1438240668?mt=8";1438240668;"Health&Fitness"
"Infinity Wellness Centre";"https://itunes.apple.com/us/app/infinity-wellness-centre/id1347429028?mt=8";1347429028;"Health&Fitness"
"INFINITY X1";"https://itunes.apple.com/us/app/infinity-x1/id1378239970?mt=8";1378239970;"Health&Fitness"
"Infinity Zen";"https://itunes.apple.com/us/app/infinity-zen/id1157932164?mt=8";1157932164;"Health&Fitness"
"Infinity: Martial Fitness";"https://itunes.apple.com/us/app/infinity-martial-fitness/id1349113500?mt=8";1349113500;"Health&Fitness"
"InfinityBoulder";"https://itunes.apple.com/us/app/infinityboulder/id1435330215?mt=8";1435330215;"Health&Fitness"
"Infisport";"https://itunes.apple.com/us/app/infisport/id1385695006?mt=8";1385695006;"Health&Fitness"
"Infitness";"https://itunes.apple.com/us/app/infitness/id1150494816?mt=8";1150494816;"Health&Fitness"
"InfluenceME";"https://itunes.apple.com/us/app/influenceme/id1345432520?mt=8";1345432520;"Health&Fitness"
