"Name";"URL";"ID";"Category"
"Farmácias Portuguesas";"https://itunes.apple.com/us/app/farm%C3%A1cias-portuguesas/id916264681?mt=8";916264681;"Health&Fitness"
"Faro Pediatrico";"https://itunes.apple.com/us/app/faro-pediatrico/id1424169371?mt=8";1424169371;"Health&Fitness"
"FarSports";"https://itunes.apple.com/us/app/farsports/id998454350?mt=8";998454350;"Health&Fitness"
"Fartlek App";"https://itunes.apple.com/us/app/fartlek-app/id1122209735?mt=8";1122209735;"Health&Fitness"
"Fartlek Drill - Speed Play Interval Training";"https://itunes.apple.com/us/app/fartlek-drill-speed-play-interval-training/id551778795?mt=8";551778795;"Health&Fitness"
"Fartlek Yourself";"https://itunes.apple.com/us/app/fartlek-yourself/id1014075578?mt=8";1014075578;"Health&Fitness"
"Farz";"https://itunes.apple.com/us/app/farz/id1137451287?mt=8";1137451287;"Health&Fitness"
"Fas Sport Padel";"https://itunes.apple.com/us/app/fas-sport-padel/id864883900?mt=8";864883900;"Health&Fitness"
"Fashion Dance";"https://itunes.apple.com/us/app/fashion-dance/id1260548440?mt=8";1260548440;"Health&Fitness"
"Fashion Fitness La Norville";"https://itunes.apple.com/us/app/fashion-fitness-la-norville/id1267542267?mt=8";1267542267;"Health&Fitness"
"Fashion Fitness Montlhéry";"https://itunes.apple.com/us/app/fashion-fitness-montlh%C3%A9ry/id1267539660?mt=8";1267539660;"Health&Fitness"
"Fashion Master";"https://itunes.apple.com/us/app/fashion-master/id911763206?mt=8";911763206;"Health&Fitness"
"Fashion planet - fashion tips, advice, trends, video and styles";"https://itunes.apple.com/us/app/fashion-planet-fashion-tips-advice-trends-video-and-styles/id911243693?mt=8";911243693;"Health&Fitness"
"Fashion Point";"https://itunes.apple.com/us/app/fashion-point/id1372194722?mt=8";1372194722;"Health&Fitness"
"Fashion trend";"https://itunes.apple.com/us/app/fashion-trend/id1104240699?mt=8";1104240699;"Health&Fitness"
"Fashionable Fitness";"https://itunes.apple.com/us/app/fashionable-fitness/id1333069646?mt=8";1333069646;"Health&Fitness"
"FashionHairShop";"https://itunes.apple.com/us/app/fashionhairshop/id1186412561?mt=8";1186412561;"Health&Fitness"
"Fashionisters - <U+0641><U+0627><U+0634><U+0646><U+0633><U+062A><U+0631><U+0632>";"https://itunes.apple.com/us/app/fashionisters-%D9%81%D8%A7%D8%B4%D9%86%D8%B3%D8%AA%D8%B1%D8%B2/id1186057190?mt=8";1186057190;"Health&Fitness"
"Fasi";"https://itunes.apple.com/us/app/fasi/id1207775215?mt=8";1207775215;"Health&Fitness"
"Fass Veterinär";"https://itunes.apple.com/us/app/fass-veterin%C3%A4r/id1181852783?mt=8";1181852783;"Health&Fitness"
"Fass Vårdpersonal";"https://itunes.apple.com/us/app/fass-v%C3%A5rdpersonal/id1101229750?mt=8";1101229750;"Health&Fitness"
"FAST";"https://itunes.apple.com/us/app/fast/id1389778266?mt=8";1389778266;"Health&Fitness"
"Fast Acuity XL";"https://itunes.apple.com/us/app/fast-acuity-xl/id518683169?mt=8";518683169;"Health&Fitness"
"Fast and Healthy Breakfast";"https://itunes.apple.com/us/app/fast-and-healthy-breakfast/id1360203837?mt=8";1360203837;"Health&Fitness"
"Fast BP - Blood Pressure Log & Tracker";"https://itunes.apple.com/us/app/fast-bp-blood-pressure-log-tracker/id1022733050?mt=8";1022733050;"Health&Fitness"
"Fast Butt and Legs Workouts";"https://itunes.apple.com/us/app/fast-butt-and-legs-workouts/id470499915?mt=8";470499915;"Health&Fitness"
"FAST by Conor McGregor";"https://itunes.apple.com/us/app/fast-by-conor-mcgregor/id1437969551?mt=8";1437969551;"Health&Fitness"
"Fast Calm";"https://itunes.apple.com/us/app/fast-calm/id530840276?mt=8";530840276;"Health&Fitness"
"Fast Chest and Arms Workouts";"https://itunes.apple.com/us/app/fast-chest-and-arms-workouts/id442138791?mt=8";442138791;"Health&Fitness"
"Fast Click - Brain Training";"https://itunes.apple.com/us/app/fast-click-brain-training/id909649181?mt=8";909649181;"Health&Fitness"
"Fast Climber";"https://itunes.apple.com/us/app/fast-climber/id1069743891?mt=8";1069743891;"Health&Fitness"
"Fast Detox Diet - nutritional cleansing for life, hair health and healthy skin";"https://itunes.apple.com/us/app/fast-detox-diet-nutritional-cleansing-for-life-hair/id644877935?mt=8";644877935;"Health&Fitness"
"Fast food around the world";"https://itunes.apple.com/us/app/fast-food-around-the-world/id1165392010?mt=8";1165392010;"Health&Fitness"
"Fast Food Calorie Checker";"https://itunes.apple.com/us/app/fast-food-calorie-checker/id320691629?mt=8";320691629;"Health&Fitness"
"Fast Food Calories";"https://itunes.apple.com/us/app/fast-food-calories/id402447013?mt=8";402447013;"Health&Fitness"
"Fast Food Calories Pro";"https://itunes.apple.com/us/app/fast-food-calories-pro/id403843955?mt=8";403843955;"Health&Fitness"
"Fast Food Healing";"https://itunes.apple.com/us/app/fast-food-healing/id1217041318?mt=8";1217041318;"Health&Fitness"
"Fast Food Caloriemeter";"https://itunes.apple.com/us/app/fast-food-caloriemeter/id916587651?mt=8";916587651;"Health&Fitness"
"Fast Functional Fitness";"https://itunes.apple.com/us/app/fast-functional-fitness/id1093576302?mt=8";1093576302;"Health&Fitness"
"Fast Hearing Check - Hearing test for your health";"https://itunes.apple.com/us/app/fast-hearing-check-hearing-test-for-your-health/id994871160?mt=8";994871160;"Health&Fitness"
"Fast Homeopathy";"https://itunes.apple.com/us/app/fast-homeopathy/id642103946?mt=8";642103946;"Health&Fitness"
"Fast Keto Diet";"https://itunes.apple.com/us/app/fast-keto-diet/id1292524409?mt=8";1292524409;"Health&Fitness"
"Fast Memory Brain Training";"https://itunes.apple.com/us/app/fast-memory-brain-training/id518631988?mt=8";518631988;"Health&Fitness"
"Fast Metabolism";"https://itunes.apple.com/us/app/fast-metabolism/id985115424?mt=8";985115424;"Health&Fitness"
"Fast Metabolism Guide - How To Boost Your Metabolism For Healthy!";"https://itunes.apple.com/us/app/fast-metabolism-guide-how-to-boost-your-metabolism/id964145272?mt=8";964145272;"Health&Fitness"
"Fast Muscle Magazine";"https://itunes.apple.com/us/app/fast-muscle-magazine/id681996048?mt=8";681996048;"Health&Fitness"
"Fast n Feast";"https://itunes.apple.com/us/app/fast-n-feast/id1263970403?mt=8";1263970403;"Health&Fitness"
"Fast Notes Dental Surgery";"https://itunes.apple.com/us/app/fast-notes-dental-surgery/id969780731?mt=8";969780731;"Health&Fitness"
"Fast Nutri";"https://itunes.apple.com/us/app/fast-nutri/id1337215284?mt=8";1337215284;"Health&Fitness"
"Fast OCD Recovery";"https://itunes.apple.com/us/app/fast-ocd-recovery/id1021134578?mt=8";1021134578;"Health&Fitness"
"Fast Pace Personal Training";"https://itunes.apple.com/us/app/fast-pace-personal-training/id1393162375?mt=8";1393162375;"Health&Fitness"
"FAST PT Online";"https://itunes.apple.com/us/app/fast-pt-online/id1179452224?mt=8";1179452224;"Health&Fitness"
"Fast Salon";"https://itunes.apple.com/us/app/fast-salon/id1334157934?mt=8";1334157934;"Health&Fitness"
"Fast Salon - Profissional";"https://itunes.apple.com/us/app/fast-salon-profissional/id1339056981?mt=8";1339056981;"Health&Fitness"
"FAST Schlaganfallerkennung";"https://itunes.apple.com/us/app/fast-schlaganfallerkennung/id953097351?mt=8";953097351;"Health&Fitness"
"FAST Test";"https://itunes.apple.com/us/app/fast-test/id1033668034?mt=8";1033668034;"Health&Fitness"
"Fast Track (Stroke KKU)";"https://itunes.apple.com/us/app/fast-track-stroke-kku/id1049234277?mt=8";1049234277;"Health&Fitness"
"Fast Track Real Confidence";"https://itunes.apple.com/us/app/fast-track-real-confidence/id1216462409?mt=8";1216462409;"Health&Fitness"
"Fast Track Recovery";"https://itunes.apple.com/us/app/fast-track-recovery/id1292093910?mt=8";1292093910;"Health&Fitness"
"Fast Track Timing Results App";"https://itunes.apple.com/us/app/fast-track-timing-results-app/id807146884?mt=8";807146884;"Health&Fitness"
"Fast Tract Diet";"https://itunes.apple.com/us/app/fast-tract-diet/id1062915865?mt=8";1062915865;"Health&Fitness"
"Fast Twitch Training App";"https://itunes.apple.com/us/app/fast-twitch-training-app/id1012404760?mt=8";1012404760;"Health&Fitness"
"Fast Twitch Training PA";"https://itunes.apple.com/us/app/fast-twitch-training-pa/id1272547354?mt=8";1272547354;"Health&Fitness"
"Fast Up";"https://itunes.apple.com/us/app/fast-up/id1321685643?mt=8";1321685643;"Health&Fitness"
"Fast Weight Lose Workout";"https://itunes.apple.com/us/app/fast-weight-lose-workout/id1341558302?mt=8";1341558302;"Health&Fitness"
"Fast-Times";"https://itunes.apple.com/us/app/fast-times/id1282820083?mt=8";1282820083;"Health&Fitness"
"FastChoice";"https://itunes.apple.com/us/app/fastchoice/id901674287?mt=8";901674287;"Health&Fitness"
"FastClass";"https://itunes.apple.com/us/app/fastclass/id1297496353?mt=8";1297496353;"Health&Fitness"
"Faster Fitness";"https://itunes.apple.com/us/app/faster-fitness/id975520058?mt=8";975520058;"Health&Fitness"
"Fasteroid";"https://itunes.apple.com/us/app/fasteroid/id1186342675?mt=8";1186342675;"Health&Fitness"
"Fasteroid Lite";"https://itunes.apple.com/us/app/fasteroid-lite/id1247359682?mt=8";1247359682;"Health&Fitness"
"Fastest way to lose weight: diet plans";"https://itunes.apple.com/us/app/fastest-way-to-lose-weight-diet-plans/id857763798?mt=8";857763798;"Health&Fitness"
"FastFactor";"https://itunes.apple.com/us/app/fastfactor/id1311604188?mt=8";1311604188;"Health&Fitness"
"FastFit Workouts";"https://itunes.apple.com/us/app/fastfit-workouts/id971977654?mt=8";971977654;"Health&Fitness"
"FastfitGx";"https://itunes.apple.com/us/app/fastfitgx/id1337002889?mt=8";1337002889;"Health&Fitness"
