"Name";"URL";"ID";"Category"
"A&B Dance Company";"https://itunes.apple.com/us/app/a-b-dance-company/id1120389586?mt=8";1120389586;"Health&Fitness"
"A&D Connect";"https://itunes.apple.com/us/app/a-d-connect/id894522766?mt=8";894522766;"Health&Fitness"
"A&D Link";"https://itunes.apple.com/us/app/a-d-link/id520319166?mt=8";520319166;"Health&Fitness"
"A&I Benefits Mobile";"https://itunes.apple.com/us/app/a-i-benefits-mobile/id655595706?mt=8";655595706;"Health&Fitness"
"A&N Wellness Tracker";"https://itunes.apple.com/us/app/a-n-wellness-tracker/id1435063611?mt=8";1435063611;"Health&Fitness"
"A&O Peninsula Pharmacy";"https://itunes.apple.com/us/app/a-o-peninsula-pharmacy/id946772639?mt=8";946772639;"Health&Fitness"
"A&W Pharmacy";"https://itunes.apple.com/us/app/a-w-pharmacy/id1211846263?mt=8";1211846263;"Health&Fitness"
"A'Phros";"https://itunes.apple.com/us/app/aphros/id1150320302?mt=8";1150320302;"Health&Fitness"
"A+ Baby Monitor";"https://itunes.apple.com/us/app/a-baby-monitor/id834813953?mt=8";834813953;"Health&Fitness"
"A+ Best Easy Pressure Cooker Recipes - A Healthy Way to Cook";"https://itunes.apple.com/us/app/a-best-easy-pressure-cooker-recipes-a-healthy-way-to-cook/id908580736?mt=8";908580736;"Health&Fitness"
"A+ Easy Pork Chop Recipes";"https://itunes.apple.com/us/app/a-easy-pork-chop-recipes/id905321713?mt=8";905321713;"Health&Fitness"
"A+ Genius Baby";"https://itunes.apple.com/us/app/a-genius-baby/id564123089?mt=8";564123089;"Health&Fitness"
"A+ How To Gain Weight & Muscle Fast - Best Effective Guide & Tips For Workout, Bulk Up, Exercises  a...";"https://itunes.apple.com/us/app/how-to-gain-weight-muscle-fast-best-effective-guide/id957757397?mt=8";957757397;"Health&Fitness"
"A+ How To Make Boobs Grow Faster";"https://itunes.apple.com/us/app/a-how-to-make-boobs-grow-faster/id989341374?mt=8";989341374;"Health&Fitness"
"A+ How To Strengthen Lower Back - Exercise & Relieve Pain";"https://itunes.apple.com/us/app/a-how-to-strengthen-lower-back-exercise-relieve-pain/id992275786?mt=8";992275786;"Health&Fitness"
"A+ Weight Manager Lite";"https://itunes.apple.com/us/app/a-weight-manager-lite/id462172432?mt=8";462172432;"Health&Fitness"
"A-cura";"https://itunes.apple.com/us/app/a-cura/id1145231249?mt=8";1145231249;"Health&Fitness"
"A-Group Mobile Concierge";"https://itunes.apple.com/us/app/a-group-mobile-concierge/id1121971467?mt=8";1121971467;"Health&Fitness"
"A-Group Mobile Concierge Tablet";"https://itunes.apple.com/us/app/a-group-mobile-concierge-tablet/id1141819722?mt=8";1141819722;"Health&Fitness"
"A-List Look - Daily Workout";"https://itunes.apple.com/us/app/a-list-look-daily-workout/id946938437?mt=8";946938437;"Health&Fitness"
"A-Pilates";"https://itunes.apple.com/us/app/a-pilates/id1086023042?mt=8";1086023042;"Health&Fitness"
"A-Scan (Portable Breath-analyzer)";"https://itunes.apple.com/us/app/a-scan-portable-breath-analyzer/id591654940?mt=8";591654940;"Health&Fitness"
"A-Vita Apotheke - Schneider";"https://itunes.apple.com/us/app/a-vita-apotheke-schneider/id1065439255?mt=8";1065439255;"Health&Fitness"
"A-Vita-Apotheke - Schneider";"https://itunes.apple.com/us/app/a-vita-apotheke-schneider/id1178589519?mt=8";1178589519;"Health&Fitness"
"A-Z Healthy Diet - Finding a Healthy Lifestyle";"https://itunes.apple.com/us/app/a-z-healthy-diet-finding-a-healthy-lifestyle/id1128827047?mt=8";1128827047;"Health&Fitness"
"A. Tomei";"https://itunes.apple.com/us/app/a-tomei/id1378973604?mt=8";1378973604;"Health&Fitness"
"A.B.S";"https://itunes.apple.com/us/app/a-b-s/id1164069523?mt=8";1164069523;"Health&Fitness"
"A.C.E Fitness";"https://itunes.apple.com/us/app/a-c-e-fitness/id1265860599?mt=8";1265860599;"Health&Fitness"
"A.D.A.P.T";"https://itunes.apple.com/us/app/a-d-a-p-t/id1200364734?mt=8";1200364734;"Health&Fitness"
"A.F.A. El Arenal de Rota";"https://itunes.apple.com/us/app/a-f-a-el-arenal-de-rota/id1228593076?mt=8";1228593076;"Health&Fitness"
"A.F.I. - Alien Farthead Invasion";"https://itunes.apple.com/us/app/a-f-i-alien-farthead-invasion/id477078307?mt=8";477078307;"Health&Fitness"
"A.I. River & Forest";"https://itunes.apple.com/us/app/a-i-river-forest/id1273605018?mt=8";1273605018;"Health&Fitness"
"A.L.E.R.T.";"https://itunes.apple.com/us/app/a-l-e-r-t/id1407270949?mt=8";1407270949;"Health&Fitness"
"A.M. Total Being Fitness";"https://itunes.apple.com/us/app/a-m-total-being-fitness/id1069027563?mt=8";1069027563;"Health&Fitness"
"A.P.E.X.";"https://itunes.apple.com/us/app/a-p-e-x/id963542775?mt=8";963542775;"Health&Fitness"
"A.R.T.E.";"https://itunes.apple.com/us/app/a-r-t-e/id1436376571?mt=8";1436376571;"Health&Fitness"
"A.S. Vicomoscano";"https://itunes.apple.com/us/app/a-s-vicomoscano/id1185299603?mt=8";1185299603;"Health&Fitness"
"A1C LifeBox";"https://itunes.apple.com/us/app/a1c-lifebox/id1145554492?mt=8";1145554492;"Health&Fitness"
"A1cConverter";"https://itunes.apple.com/us/app/a1cconverter/id367375135?mt=8";367375135;"Health&Fitness"
"A1chronicle";"https://itunes.apple.com/us/app/a1chronicle/id990251814?mt=8";990251814;"Health&Fitness"
"A1chronicle Lite";"https://itunes.apple.com/us/app/a1chronicle-lite/id1080397975?mt=8";1080397975;"Health&Fitness"
"A1Members";"https://itunes.apple.com/us/app/a1members/id1175405829?mt=8";1175405829;"Health&Fitness"
"A2 Fitness";"https://itunes.apple.com/us/app/a2-fitness/id1179249721?mt=8";1179249721;"Health&Fitness"
"A2 Physical Therapy";"https://itunes.apple.com/us/app/a2-physical-therapy/id1341100292?mt=8";1341100292;"Health&Fitness"
"A2P:Health";"https://itunes.apple.com/us/app/a2p-health/id1163990331?mt=8";1163990331;"Health&Fitness"
