"URL";"Name";"ID";"Category";"Description";"Keywords";"Version";"Age.Rating";"Language.s.";"Developer.ID";"Developer.Name";"Developer.URL";"Price";"Currency";"Size";"Last.Update.Date";"Release.Date";"Average.user.rating";"Number.of.user.ratings";"X..of.user.ratings.with.5.stars";"X..of.user.ratings.with.4.stars";"X..of.user.ratings.with.3.stars";"X..of.user.ratings.with.2.stars";"X..of.user.ratings.with.1.star";"Date"
"https://itunes.apple.com/us/app/s-t-a-c/id1017359198?mt=8";"S.T.A.C.";1017359198;"Medical";"This app effectively and objectively tracks symptoms of a concussion using the SCAT3 symptom checklist.Administer a baseline assessment prior to the beginning of a sport season or use the checklist to evaluate concussion symptoms when an injury is suspected. If an injury is sustained, track your symptom recovery using the checklist. Learn about common signs, symptoms, and return to work/play guidelines for concussion. Easy to use for anyone who is affected by a head injury including: athletes, parents, coaches, athletic trainers and the general population. The SCAT3 checklist is from the 2012 Consensus Statement on Concussion in Sport. This app was created and is supported by the Brain Injury Research Program at the Medical College of Wisconsin and the UW-Milwaukee App Brewery.";"S.T.A.C., The Medical College of Wisconsin, Medical, Utilities, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;17;"English";970107698;"The Medical College of Wisconsin, Inc.";"https://itunes.apple.com/us/developer/the-medical-college-of-wisconsin/id970107698?mt=8";0;NA;14,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/no-butts/id1235248992?mt=8";"No Butts";1235248992;"Health&Fitness";"Quitting smoking is hard - we get it. Whether youre trying to quit for the first time or youve been down this road before, the most important thing is to keep trying! And it wouldnt hurt to have some help along the way. Thats where No Butts comes in. No Butts was created by the California Smokers Helpline, a stop smoking service and research-based program at the University of California, San Diego. The Helpline has been helping smokers quit since 1992, using clinically proven methods.  We also understand that youre a busy person who may need help while on the go. The following features will help you prepare to quit, and stay quit, with strategies you can get right from the palm of your hand.1. My Plan - Tell us a little about yourself.  Answer a few, simple questions so we can get to know you better. Once youre done, No Butts will create a stop smoking plan just for you. 2. Log - Keep track of your triggers.  This can help you understand your smoking behavior better. It will also help you with your stop smoking plan. Logging your triggers can get you ready to deal with those times when you most want to light up.3. Dashboard - The dashboard offers a quick view of how youre doing, as well as important reminders. This includes your main reason to quit smoking and how many days its been since you quit.  Youll see this each time you open the app. Youll also learn about positive changes happening to your body after quitting. And youll get a summary of all triggers that you entered in the Log together with helpful strategies. 4. Quit Tools - Youll find a lot of helpful things in this section. You can read about the different quitting aids available, see checklists to get you ready for your quit date, and click on links to resources that you may find helpful.  Be sure to check these and the many other useful tidbits in this section.";"No Butts, University of California, San Diego (Business Affairs), Health & Fitness, Lifestyle, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.1.1";17;"English";318646415;"University of California, San Diego (Business Affairs)";"https://itunes.apple.com/us/developer/university-of-california-san-diego-business-affairs/id318646415?mt=8";0;NA;13,6;"2018-10-19";"2017-06-13";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/diagnologic-for-radiology/id1263502492?mt=8";"Diagnologic for Radiology";1263502492;"Medical";"Diagnologic is exclusively reserved to radiologists and healthcare professionalsWith Diagnologic you can :- Improve your knowledge in radiology- Share interesting radiologic cases with worldwide radiologists- Discuss or get second opinions from top sub specialists- Follow any sub specialty in radiology to have the info you want- Stay informed of the latest radiologic news- Create your own case collection- Obtain urgent  feedback when you need themYou got access at our highly classified collection of more than 10 000 radiologic cases (CT, x-rays, MRI, radiography).Everyday, many cases of radiology are posted and commented by lots of radiologists. Join our community !";"Diagnologic for Radiology, Diagnologic, Medical, Social Networking, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.2.2";17;"English, French";1263502491;"Diagnologic";"https://itunes.apple.com/us/developer/diagnologic/id1263502491?mt=8";0;NA;9,5;"2018-06-18";"2017-10-09";5;5;100;0;0;0;0;"2018-10-25"
"https://itunes.apple.com/us/app/my-medical-dictionary/id492021736?mt=8";"My Medical Dictionary";492021736;"Medical";"My Medical Dictionary is a handy medical dictionary book in your pocket. Learn anywhere and anytime with this app.Huge reference terms of Medical, Abbreviations, Prefixes/Suffixes and Roots for you to study, and you can add your own or additional terms with My Medical Dictionary.With My Medical Dictionary, you can:<U+2043> Check term meanings by Medical terms, Abbreviations, Prefixes/Suffixes and Roots.<U+2043> Search terms in different module.<U+2043> Add terms to Favorites.<U+2043> Create your own terms or additional terms.<U+2043> Send terms by email.<U+2043> Quick reactions, beautiful, clear and tidy interface.<U+2043> No internet requirement.<U+2043> Supports iCloud backup and restore.If you have new terms, suggestion or question to this app, please email to maxwellsoftware@gmail.com.";"My Medical Dictionary, Maxwell Software, Medical, Reference, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"3.0";4;"English";376557917;"Maxwell Software";"https://itunes.apple.com/us/developer/maxwell-software/id376557917?mt=8";0,99;"$";7,8;"2015-10-28";"2012-01-09";1,8;5;0;0;40;0;60;"2018-10-25"
"https://itunes.apple.com/us/app/lsmpro/id845141986?mt=8";"LSMPro";845141986;"Medical";"LSMPro allows healthcare professionals to access their client's information, as well as enter test periods.  Users can also access all account information and modify contact medical information.";"LSMPro, Rapid Response Monitoring, Inc., Medical, Utilities, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.4.1";4;"English";327572519;"Rapid Response Monitoring";"https://itunes.apple.com/us/developer/rapid-response-monitoring-inc/id327572519?mt=8";0;NA;7,7;"2017-10-04";"2014-04-17";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/delicious-healthy-herbal-teas/id1077708668?mt=8";"Delicious & Healthy Herbal Teas";1077708668;"Health&Fitness";"Delicious & Healthy Herbal TeasThis application can be used to prepare all sorts of different tea blends which server for different ends. It categories tea recipes into various useful health and wellness related categories, and provides brewing instructions for each of them. It allows to create a list of favorite recipes and also provides a keyword based search functionality. Use a specialized recipe for your headache or your indigestion issues, instead of taking unnatural drugs. You can find aid in many of your health issues using herbal teas.Healthy and natural!Easy to make!Save your favoritesFull-text searchAdd your recipes to a shopping listMark each recipe ingredient item as you obtain or buy themClear you shopping list as they become irrelevantNo internet connection requiredShare and IM Herbal Tea recipes";"Delicious & Healthy Herbal Teas, nilmobile, Food & Drink, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0";12;"English";562539771;"Nilufer Varol Guleryuz";"https://itunes.apple.com/us/developer/nilmobile/id562539771?mt=8";0;NA;86,3;"2016-02-19";"2016-02-19";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/carepoint-automated-patient-engagement/id1152234218?mt=8";"CarePoint - automated patient engagement";1152234218;"Medical";"Say hello to a better way to engage with your patients and increase repeat visits.CarePoint helps you save time & money using online appointment, automated messaging for patient follow-up and referrals.Appointment Management- Use text messages or emails to send patients reminders for their next appointment, billing date or pre-visit activitiesEnter Patient Records Quickly- Spend less time typing by using templates for sending patient referrals and reports.- Manage patients as groups.Share Patient Notes With Your Team Easily- Appointments, patient records and visit histories are shared with your clinical team for improved workflowModern Mobiel Apps- Get notifications on your iOS devices for any emergencies, appointments or walk-ins in your waiting room";"CarePoint - automated patient engagement, Shannon Clarke, Medical, Utilities, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.0.1";12;"English";1152234217;"Shannon Clarke";"https://itunes.apple.com/us/developer/shannon-clarke/id1152234217?mt=8";0;NA;33,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/gold-club-loyalty/id1436901722?mt=8";"Gold Club Loyalty";1436901722;"Medical";"The official loyalty program mobile app for Rejuvenation MD. Earn one point for each dollar you spend at any Rejuvenation MD office which you can use to redeem rewards. Best of all, it's 100% free.";"Gold Club Loyalty, Strategic Edge, Medical, Finance, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0.3";12;"English";1436901721;"STRATEGIC EDGE";"https://itunes.apple.com/us/developer/strategic-edge/id1436901721?mt=8";0;NA;59,2;"2018-10-17";"2018-09-21";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/accuvax/id1376098763?mt=8";"AccuVax";1376098763;"Medical";"Scan, track, and replenish vaccines in your existing fridge/freezer and integrate into the AccuVax Vaccine Management System.";"AccuVax, TruMed Systems, Inc., Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.1.8";4;"English";1376098762;"TRUMED SYSTEMS INCORPORATED";"https://itunes.apple.com/us/developer/trumed-systems-inc/id1376098762?mt=8";0;NA;64,7;"2018-10-04";"2018-05-14";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/barre-at-cdr/id1347462490?mt=8";"Barre at CDR";1347462490;"Health&Fitness";"The Barre at CDR is an energetic workout which strengthens, lengthens and tones. You can view class schedules, sign-up for classes, view ongoing promotions, as well as find our convenient Redlands location and contact information - all with just a few clicks on your phone. The Barre at CDR offers a low impact, high cardio workout in a safe environment for women of all fitness levels. Download this App today!";"Barre at CDR, MINDBODY, Incorporated, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English, Arabic, Czech, Danish, Dutch, French, German, Hebrew, Italian, Japanese, Norwegian Bokmål, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese";472317932;"MINDBODY, Incorporated";"https://itunes.apple.com/us/developer/mindbody-incorporated/id472317932?mt=8";0;NA;72,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
