"URL";"Name";"ID";"Category";"Description";"Keywords";"Version";"Age.Rating";"Language.s.";"Developer.ID";"Developer.Name";"Developer.URL";"Price";"Currency";"Size";"Last.Update.Date";"Release.Date";"Average.user.rating";"Number.of.user.ratings";"X..of.user.ratings.with.5.stars";"X..of.user.ratings.with.4.stars";"X..of.user.ratings.with.3.stars";"X..of.user.ratings.with.2.stars";"X..of.user.ratings.with.1.star";"Date"
"https://itunes.apple.com/us/app/teluguonerecipes/id800290802?mt=8";"TeluguOneRecipes";800290802;"Health&Fitness";"TeluguOne Recipes app is your one-stop food destination.The App is having various recipes categorized as Vegiterian, Non-Vegiterian, Sweets, Rices, Appetizersfeatures in English and Telugu language.- Over hundreds of recipes from leading Chefs with detailed method and ingredient listing- Thousands of Andhra Items- Telugu Sweets- Rice items- By using this you can make almost all food items.";"TeluguOneRecipes, ObjectOne Information Systems Ltd, Food & Drink, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.0";4;"English";325091001;"ObjectOne Information Systems Ltd";"https://itunes.apple.com/us/developer/objectone-information-systems-ltd/id325091001?mt=8";0;NA;4,7;"2015-08-12";"2014-02-05";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/emt-acts-allowed/id1434313985?mt=8";"EMT Acts Allowed";1434313985;"Medical";"EMT Acts Allowed helps keep the EMT up-to-date with the current EMT protocols in the metro area.  The app is broken down into 3 sections; standing, base contact, and procedures.   These sections can be used quickly while on scene to determine if base contact is needed.While on scene there are steps for procedures to quickly assist the EMT in a procedure. The app can also be used as a training tool either before or after an incident.  The procedures section has videos for the procedures that can be used as a training aid.";"EMT Acts Allowed, IDLH Technology LLC, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;12;"";1237942951;"IDLH Technology LLC";"https://itunes.apple.com/us/developer/idlh-technology-llc/id1237942951?mt=8";0;NA;57,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-26"
"https://itunes.apple.com/us/app/vet-anesthesia-guide/id443508264?mt=8";"Vet Anesthesia Guide";443508264;"Medical";"Vet Anesthesia Guide give you information about anesthetic drugs, pre medications, pre medications protocols, induction protocols, Constant Rate Infusions (CRI) examples, TIVA (total intravenous anesthesia), information about monitoring patients, for dogs and cats.Made by vets for vets.Anesthesia Record Form: now you can use your device to record the anesthesia procedure and print out using an AirPrint enable Printer.If your printer is not AirPrint enable you can use the software Finger Printer 2 from Collobos Software.This is a digital book, and will be always update, and you can help to make it better, contact us and send your comment! You still get:VetECG -- Hand guide of veterinary electrocardiography in small animals, with conditions and examples of electrocardiography in dogs and cats.Vet Fast Dose -- a drug formulary with more than 500 drugs for dogs and cats.You can search by drug name or just type a word like antibiotic or anti inflammatory and the app show you the drugs that meet that criteria.Every drug has the indication and the dosage.Check out other veterinary apps from VetApps.com.br, available in the AppStore.";"Vet Anesthesia Guide, Guilherme Caldas, Medical, Books, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"4.0.2";17;"English";367268177;"Guilherme Caldas";"https://itunes.apple.com/us/developer/guilherme-caldas/id367268177?mt=8";19,99;"$";5,2;"2017-10-20";"2011-06-17";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/heartsafe/id1270799072?mt=8";"HeartSafe";1270799072;"Medical";"HeartSafe is an app with unique patented features that is changing the transparency and improving compliance of Public and/or Private Access Defibrillator (PAD) programs worldwide. Take control of your PAD program & improve knowledge on where these lifesaving devices are located (or build your local registry) using HeartSafe. HeartSafe makes every second count in the fight against Sudden Cardiac Arrest (SCA). SCA is the leading cause of death in the US, according to the Institute of Medicine and it is a worldwide problem. The cardiac chain of survival; calling 911, starting CPR and using an Automated External Defibrillator (AED) within 3 to 5 minutes of collapse are critical.HeartSafe is the most current and comprehensive AED location notification registry of AEDs for PAD programs. HeartSafe allows adding and placing (registering) an AED location on a map by GPS coordinates (Place It) so that users of this application can find nearby public or their own privately placed nearby AEDs. HeartSafe fills a critical information gap and can save valuable minutes of time from collapse to time of shock using the AED, making minutes matter while waiting for EMS arrival which improves survival rates.HeartSafe accumulates data on program champions doing AED servicing or registrations. HeartSafe also tracks and alerts AED owners on their internal CPR/AED training and AED accessory expirations. The built in Call 911 button to help facilitate 911 assistance with an autodial feature to ensure early EMS arrival and decrease delays in calling 911.HeartSafe is an important tool that brings dispatch centers, AED dealers, AED owners, AED users (bystanders), and SCA victims together. The AEDs located and registered are cleared by the local PAD program administrator and when approved, become visible on a map to the appropriate app users (public or private users have different views of AEDs; private can see their PLUS any public AEDs). If an AED dealer is servicing the unit, they are alerted and ensured continued servicing and maintenance on the unit and included in any AED notifications. If an AED is out of service or out of compliance, alerts are sent, and can't be seen on the map/registry for HeartSafe app users and dispatch views until it is back into readiness and in compliance.HeartSafe is an important lifesaving tool for bystanders, company volunteers trained in CPR, coaches, athletic trainers, firefighters, EMTs or paramedics, police, doctors, and nurses  enabling them to more easily find an AED (one of their own AEDs placed at an organization/private company or a nearby public AED) close to them when a life threatening cardiac emergency occurs. Private AED owners and organizations with AEDs on site can register (Place It) any devices they own as well and improve the local 911 dispatch knowledge on where the closest AEDs are located at an organization or public area where the 911 caller reports a cardiac CPR-related emergency. 911 dispatch centers can also alert any HeartSafe app users nearby (profile settings allow app user to set desired perimeter for alerts from 0-100 miles away) of a CPR emergency and where the nearest AED is located, allowing one-touch directions, improving AED response times, and enabling early CPR. AED owners and citizens that register AEDs ensure that any AED in the community or local PAD program has proper maintenance and upkeep. HeartSafe includes expiration alerts, records inspections, and ensures AEDs are inspected to American Heart Association (AHA) and HeartSafe program standards. The AED check is a free built-in feature that allows technology to continually ensure maintenance and archive maintenance information, reducing liability.HeartSafe strengthens the chain of survival and improves PAD programs. Download the HeartSafe app today. Help save & protect lives in your own workplace, community or around the world!";"HeartSafe, Think Safe, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.03.4";12;"English";305871142;"Think Safe, Inc.";"https://itunes.apple.com/us/developer/think-safe/id305871142?mt=8";0;NA;21,3;"2018-08-24";"2017-08-21";NA;NA;NA;NA;NA;NA;NA;"2018-10-26"
"https://itunes.apple.com/us/app/obstetrics-gynecology-cases/id1170382814?mt=8";"Obstetrics & Gynecology Cases";1170382814;"Medical";"Sharpen your critical thinking skills and improve patient care.  Experience with clinical cases is key to mastering the art and science of medicine and ultimately to providing patients with competent clinical care. Case Files: Obstetrics & Gynecology, 5th Edition, provides 60 true-to-life cases that illustrate essential concepts in obstetrics and gynecology. Each case includes an easy-to-understand discussion correlated to key concepts, definitions of key terms, clinical pearls, and USMLE-style review questions to reinforce your learning. With Case Files, youll learn instead of memorize.       Learn from 60 high-yield cases, each with board-style questions       Master key concepts with clinical pearls       Cement your knowledge with 25 new integrated challenge questions       Polish your approach to clinical problem solving and to patient care       Perfect for medical students, physician assistant students, nurse midwife and nurse practitioner studentsThis free application includes 1 sample case study from the 60 that are available through an in-app purchase of $34.99 of Case Files OB/GYN. Each case has been designed for the iPhone/iPad with interactive features. -      Study/Exam/Bookmark modes are available for board-style review questions.-      In the Study mode, check the answers as you tackle the questions.-      In the Exam mode, time yourself and review the answers after the time is up.-      In the Bookmark mode, review only the questions you have flagged for further study.-      File away correctly answered questions after each practice quiz.-      Choose the number of questions in each practice quiz: 25, 50, 75, 100 or all.-      Opt to include questions from previous quizzes.-      Learn further from interactive questions at the end of each case, with explanations.-      Sort cases by name or by case number.-      Take down notes using the Notes section for each case.-      Add tags to each case.-      Search cases by title or by tags.-      Store quiz scores to track your progress.-      iCloud backs up and syncs your data so that you can use this app on any of your devices.";"Obstetrics & Gynecology Cases, Expanded Apps, Medical, Education, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.1";12;"English";313709778;"Expanded Apps, Inc.";"https://itunes.apple.com/us/developer/expanded-apps/id313709778?mt=8";0;NA;37,6;"2018-10-03";"2016-11-07";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/nature-sounds-white-noise/id1186640184?mt=8";"Nature sounds White noise";1186640184;"Health&Fitness";"<U+25B6>Trouble sleeping? <U+25B8>HOW TO SLEEP BETTERv Create your own sound mixesv Sleep timer with slow fade-out v App runs in the background v App runs while device locked / screen darkv Favorite sounds shortlist v High quality nature images, to set the moodv Natural iPhone / iPod / iPad supportWhiteNoise helps you fall asleep fast! Let +20 high-quality white noises lull you to sleep in no time. Mix and match any combination of natural sounds and save your favorite combinations. Download the app that over three million people have used to fall asleep today!<U+25B8>WHAT NOISE MAKER FOR SLEEPAir Conditioner, Airplane Travel, Amazon Jungle, Beach Waves Crashing, Blowing Wind, Blue Noise, Boat Swaying in Water, Brown Noise, Camp Fire, Cars Driving, Cat Purring, Chimes Chiming, City Streets, Clothes Dryer, Crickets Chirping, Crowded Room, Dishwasher Rinsing, Extreme Rain Pouring, Frogs at Night, Grandfather Clock, Hair Dryer Blowing, Heartbeat, Heavy Rain Pouring, Light Rain Pouring, Ocean Waves Crashing, Oscillating Fan, Pink Noise, Rain on Car Roof, Rain Storm, Running Shower, Running Water, Stream Water Flowing, Thunder Storm, Tibetan Singing Bowl, Train Ride, Vacuum Cleaner, Violet Noise, Water Dripping, Water Sprinkler, White Noise, sound of thunder, vacuum sound, whale song, thunderstorm";"Nature sounds White noise, Vu Hoang Anh, Music, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.9";4;"English";1186284867;"Vu Hoang Anh";"https://itunes.apple.com/us/developer/vu-hoang-anh/id1186284867?mt=8";0;NA;51;"2017-12-19";"2016-12-16";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/emergency-medicine-on-call/id1237571267?mt=8";"Emergency Medicine On Call";1237571267;"Medical";"Download the FREE app and view selected topics (Approximately 10% of the content is viewable in the free app and tapping on the locked topic will launch the in-app purchase screen). ABOUT: Emergency Medicine On CallEmergency Medicine On Call provides mobile healthcare practitioners with the latest in trusted clinical information for more accurate, confident and informed decision-making at point-of-care.Key Features:- Logically organized, quick-access reference to the evaluation and management of problems encountered in the emergency department setting - essential information is located immediately and provides a complete picture of the initial evaluation and treatment of specific problems- Problem-oriented approach to the information is uniquely suited to the way in which emergency medicine is taught and practiced- Differential diagnosis, key laboratoy and diagnostic tests, and treatment plans for 97 of the most common problems that present in the emergency department- Information on laboratory and diagnostic tests, procedures, and commonly used medications - highlight important information in the management of the medical patientFULL DESCRIPTION:This user-friendly reference assists in the initial evaluation and treatment of the most frequently encountered problems in emergency medicine, both common and potentially life-threatening. Get instant access to 97 of the most common or important emergency medicine problems experienced by adult, pediatric, and geriatric populations. Each section includes the presenting problem, immediate questions, differential diagnosis, laboratory and diagnostic data, and treatment plan. Additional sections such as toxicologic emergencies, laboratory diagnosis, procedures, blood component therapy, and commonly used medications are also included and enhance the reference value as a single-source reference. Author: Samuel M. Keim, MDPublisher: McGraw-HillISBN-13: 978-0071388795SPECIAL FEATURES:Locate a disease, symptom or medication in the fastest possible manner:- Use ""Spotlight Search"" from Home screen- Tap and Hold launch icon to open Last Topic, History, Favorites ..- Navigate using multiple indices- History to open frequently visited pages- Bookmarks NEVER FORGET ANYTHING:Mark topics with relevant information:- Rich-text notes - Voice memos- Annotations with scribble, doodle or textYou choose the method to note this regardless of the context you are in to ensure that the important facts are available whenever you access the topic, whether it is tomorrow or six months from now.";"Emergency Medicine On Call, Skyscape Medpresso Inc, Medical, Education, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"3.2.7";17;"English";818609416;"Skyscape Medpresso Inc";"https://itunes.apple.com/us/developer/skyscape-medpresso-inc/id818609416?mt=8";0;NA;52,2;"2018-05-23";"2017-05-21";NA;NA;NA;NA;NA;NA;NA;"2018-10-26"
"https://itunes.apple.com/us/app/diagnostic-test-calculator/id576357277?mt=8";"Diagnostic Test Calculator";576357277;"Medical";"About the Diagnostic Test CalculatorThis diagnostic test calculator is of value to clinicians and researchers who wish to understand the accuracy and reliability of a diagnostic test. The application can determine test characteristics including specificity, sensitivity and likelihood ratio. Easy to navigate input fields allow the user to analyse a diagnostic test quickly and effectively.The results of the diagnostic test calculator display the post-test probability of disease given the pre-test probability of the characteristics of the specific diagnostic test. Results are shown as absolute values and also as an easy to use graph (nomogram) and summary table.The app gives you a clear analysis and also, given a sample size, will show the confidence intervals clearly. The nomogram itself will display the probability that the patient actually has the disease after a positive or negative test.This Diagnostic Test Calculator iPhone application is supported by a grant from Gilead Sciences Europe.The calculations within the app are based on the open source implementation which can be found at http://araw.mede.uic.edu/cgi-alansz/testcalc.pl (Copyright (c) 2002-2007 by Alan Schwartz alansz@uic.edu).InstructionsTo get started, please input data into the fields provided. The nomogram will be shown with the correct plotted data once the save button is pressed.Date of preparation: June 2012Job Code: 131/IHQ/12-07//1350";"Diagnostic Test Calculator, Horizon Strategic Partners Ltd, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.0";17;"English";447171789;"Horizon Strategic Partners Ltd";"https://itunes.apple.com/us/developer/horizon-strategic-partners-ltd/id447171789?mt=8";0;NA;12,1;"2017-01-12";"2012-11-14";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/say-it-english-pronunciation/id919978521?mt=8";"Say It: English Pronunciation";919978521;"Medical";"Improve your English pronunciation today with Say It! Hear the Oxford English model, see the soundwave, then record and compare your pronunciation. Comes with 100 free British English words, 4 tests and 12 sounds, taken from the best-selling English File course and Oxford's dictionaries. It's quick, effective and fun to use.To build your English pronunciation, fluency and confidence further, Say It offers additional words, tests and sounds to buy in the app - including 35,000 British English or American English words. Words are downloaded to your device, so the app works offline - no need for an internet connection once it's installed.Record yourself saying each word and then compare your pronunciation to the Oxford English model recording. Instant, personalised audio-visual feedback will help you identify precisely what you need to improve. Share the recording of your pronunciation, and the soundwave image of your recording, via email with a friend or teacher, directly from the app.Say It was the 2016 Winner of the English-Speaking Union President's Award for New Technology in ELT.- Listen to the individual sounds in each word with interactive phonetic spelling (IPA)- Identify difficult sections in each word by slowing down the recordings  just touch and drag- Learn how to improve your English accent by comparing your soundwave and stress marker against the model example- Keep track of your progress - add a star rating to save recordings to your My Words list- Test yourself across 3 levels or tap shuffle to try any word in the dictionary- Use it on your own, with friends, or in class with your teacherIf you are a visual learner, improve your pronunciation using the English File sound chart. Its designed to help you connect tricky sounds to words and images, making learning easier. Tap an illustration to hear individual sounds from the phonetic alphabet and hear how it is pronounced as part of a word.Teachers - your students will love to use Say It in class! Learners are highly engaged when they see the spelling, IPA, syllable blocks and soundwave in large format. Children enjoy hearing the sound sequence in a word using the 'touch and drag' slow play. Users of the original version of Say It will be given access to their current content, plus additional words and features when they update. Say It offers access to large American and British English wordlists - please be aware that it can take a few minutes to download them, depending on your WIFI access and your device.";"Say It: English Pronunciation, Oxford University Press, Education, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.0.5";4;"";439233805;"Oxford University Press ELT";"https://itunes.apple.com/us/developer/oxford-university-press/id439233805?mt=8";0;NA;49,9;"2018-10-03";"2014-10-22";3,8;26;65;4;8;0;23;"2018-10-25"
"https://itunes.apple.com/us/app/my-skull-anatomy/id1335928396?mt=8";"My Skull Anatomy";1335928396;"Medical";"My Skull Anatomy app for studying Skull anatomy which allows you to rotate 360 , Zoom and move camera around a highly realistic 3D model.My Skull Anatomy gives users an in depth look at the Skull allowing them to select , X-ray view, hide and show parts of the Skull as well as view real time animation, draw or white on screen and share screenshots, Audio pronunciation for all anatomy terms and more.User can select external part of Skull to view name of the part or read related information. These apps can be great help for medical students, universities and healthcare institutions or to anyone who needs to explore Skull anatomy in detail with high quality graphic and  features of the app.FEATURES -User friendly interface.- Simple navigation - 360 rotation, Zoom and Pan-Selection Mode - X-ray mode- Hide and show mode-Animation Mode-Search options. -Audio pronunciation for all anatomy terms.-Draw or white on screen and share screenshots.-Info panel";"My Skull Anatomy, Santosh Chavan, Medical, Education, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;4;"English";1314244831;"Santosh Chavan";"https://itunes.apple.com/us/developer/santosh-chavan/id1314244831?mt=8";0;NA;104;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/kansas-city-bikes/id905340621?mt=8";"Kansas City Bikes";905340621;"Health&Fitness";"Kansas City Bikes is a community resource for residents and visitors of Kansas City, MO. Kansas City Bikes is a unique, centralized utility to find local cycling routes for transportation, road biking, mountain biking and sightseeing in and around the city. Kansas City Bikes encourages you to hop on a bike and ride for fitness, transportation or just plain fun with this pocket guide that will help you find just what you need to get cycling. Make biking a part of your lifestyle to improve your overall health, the health of the community and the environment. Learn the basics of bike maintenance and connect with experts at Family Bicycles. Then discover the difference between road, mountain, commuter and cruiser bikes, pick your favorite and go for a ride!";"Kansas City Bikes, NMCM Global, LLC, Lifestyle, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.0";17;"English";436231994;"NMCM Global, LLC";"https://itunes.apple.com/us/developer/nmcm-global-llc/id436231994?mt=8";0;NA;31,8;"2014-10-20";"2014-08-08";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/craniofacial-surgery-qa-review/id1081977826?mt=8";"Craniofacial Surgery QA Review";1081977826;"Medical";"This App provides Craniofacial Surgery multiple-choice questions with explanations to help you identify and correct weaknesses in your knowledge base.  The app offers 10 multiple-choice questions with an additional 850 Craniofacial Surgery questions available as an in app purchase.Explanations are linked to additional online references and can be accessed via the more button on the explanation page.Missed questions are retained in the question pool and displayed again until you get them correct on the first attempt.  Statistics are generated and include a list of keyword topics missed.  These keyword topics will enable you to determine what areas need further study.Repeat all questions as many times as you wish.";"Craniofacial Surgery QA Review, SurgicalPearls Publishing, LLC, Medical, Education, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";NA;12;"English";1067513406;"SurgicalPearls Publishing, LLC";"https://itunes.apple.com/us/developer/surgicalpearls-publishing-llc/id1067513406?mt=8";0;NA;14,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/ebm-stats-calc/id1329546106?mt=8";"EBM Stats Calc";1329546106;"Medical";"Occasionally in medicine, we really need to ""do the math"".  This app will help.  EBM Stats Calc let's a clinician do calculations that are hard or impossible to do in one's head.  A clinician can get NNT's (number needed to treat) from rates, percentages, or raw event and patient numbers.  And a clinician can use sensitivity and specificity or likelihood ratios (LR+, LR-) to go from a pretest probability to posttest probability and positive predictive value and negative predictive value.Although these calculators themselves are somewhat novel for apps, the unique tool in this app is for educators.  Students and residents have a hard time understanding how the utility of a test can vary with pretest probability.  Instead of saying it in words and hoping they get it, now you can demonstrate it.  A test might perform well, giving good PPV and NPV, when pretest probability is in a certain range.  But slide that pretest probability up or down and see the diagnostic utility change with the numbers flying right before your eyes.  The tool also shows a student that in many cases, an imprecise estimate of pretest probability doesn't much matter.  Different doctors might judge a clinical case to suggest likelihood of disease (pretest probability) of 40%, 50%, or 60%.  The slider tool shows that the differences may not matter, and the test in mind will render good clarity regardless of differing opinions on pretest probability.The app is written for clinicians, students, residents, and especially educators, in any discipline of medicine.  As a clinician and educator myself, I would be grateful for feedback to make the tool better.";"EBM Stats Calc, Joshua Steinberg, MD, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.1";17;"English";374154837;"Joshua D. steinberg";"https://itunes.apple.com/us/developer/joshua-steinberg-md/id374154837?mt=8";0;NA;0,906;"2018-01-22";"2018-01-04";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/asap-chat/id1344030607?mt=8";"ASAP Chat";1344030607;"Medical";"ASAP Chat is the simple solution for HIPAA compliant communication.ASAP Chat is a secure, HIPAA compliant messaging system. Just like text messaging, it allows you to securely communicate with other physicians and healthcare professionals.Features include:Archive messagesAdd/Remove usersRead ReceiptSync to browserNo more waiting on callbacks and missed messages! Get started by creating your account online, download the app and sign in!";"ASAP Chat, Mediprocity Inc., Medical, Social Networking, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"4.1.29";17;"English";532674864;"Mediprocity Inc.";"https://itunes.apple.com/us/developer/mediprocity-inc/id532674864?mt=8";0;NA;14,4;"2018-08-23";"2018-02-22";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/smokerlyzer/id957361915?mt=8";"Smokerlyzer";957361915;"Medical";"The Smokerlyzer app is an aid to help people stop smoking, one breath at a time.Stopping smoking is hard and you can often feel less healthy during your attempt, but with Smokerlyzer you can instantly see the level of poisonous Carbon Monoxide (CO) leaving your body with a single breath.Whether you are attempting to quit smoking for good, simply cut back or motivate a loved one, monitoring CO levels with the Smokerlyzer app will help you accurately track and manage your smoking throughout the quitting process so that you can set and achieve attainable goals. Youll use it very much like you would use a set of scales if you were trying to lose weight. The less you smoke, the lower your reading, the healthier you are!Share your results  Email your results daily to friends/family/health professionals who can help motivate you to stay on track in your attempt to stop smoking.Track your progress  our simple graph will help you track your progress over time, your aim is to get into the green and stay there.CO breath monitoring is a proven motivational aid that has been helping people to stop smoking for over 30 years.For best results, we recommend using the app with the iCO Smokerlyzer; the worlds first Smokerlyzer breath CO monitor for use with your Smartphone. This is purchased separately.Quit smoking successfully today!";"Smokerlyzer, Bedfont Scientific, Lifestyle, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.05";17;"English, Dutch, French, German, Italian, Polish, Portuguese, Spanish, Swedish";957361914;"Bedfont Scientific Ltd.";"https://itunes.apple.com/us/developer/bedfont-scientific/id957361914?mt=8";0;NA;9,5;"2018-07-25";"2015-11-17";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/qualscan-kiosk/id1086154616?mt=8";"Qualscan Kiosk";1086154616;"Medical";"Qualscan Kiosk is a companion app with Qualscan.Swipe Card functionality is added for easier login and authentication.QualScan is a program created by Qual-Med Supply to assist our customers with managing their inventory.  It allows you to scan staff, resident, and inventory item barcodes to help manage transactions.  The information scanned is transferred directly to the QualScan program.  QualScan has a customized database for your facility allowing you to:         Access inventory information         Search for products         Keep inventory count         Update inventory information         Assist with product pricing         Create purchase orders to be sent to Qual-Med supply         Manage receiving of order items         Manage resident information and product transactionsThe program also allows you to create informational and transactional related reports, and connects directly with the QualScan website.";"Qualscan Kiosk, Qual-Med Supply Inc., Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0";4;"English";531500736;"Michael Clark";"https://itunes.apple.com/us/developer/qual-med-supply-inc/id531500736?mt=8";0;NA;6,8;"2016-02-24";"2016-02-24";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/psychology-terms-dictionary-offline/id1174324915?mt=8";"Psychology Terms Dictionary Offline";1174324915;"Medical";"This dictionary, called Psychology Terms Dictionary, consists of 2.600 words which belong to those looked up most often and which are sometimes very difficult to explain. Therefore this dictionary contains easily understandable definitions, which you can use off-line, even at places without any internet.Its ease of use is significant, based on smooth search options, a list of all words from A to Z. Furthermore, you can select a Word of the Day option, to test your skills every day. Visually optimal appearance, clear presentation and easy definition. You can enrich this dictionary by adding new words or sentences for later look-up.This dictionary provides a history section where you can trace your former lookups. Furthermore, you have the choice to determine a new theme colour for this app.";"Psychology Terms Dictionary Offline, Hayri Omer Dener, Medical, Reference, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.0";12;"English";1162056674;"Hayri Omer Dener";"https://itunes.apple.com/us/developer/hayri-omer-dener/id1162056674?mt=8";2,99;"$";47,7;"2017-02-19";"2016-11-12";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
