"URL";"Name";"ID";"Category";"Description";"Keywords";"Version";"Age.Rating";"Language.s.";"Developer.ID";"Developer.Name";"Developer.URL";"Price";"Currency";"Size";"Last.Update.Date";"Release.Date";"Average.user.rating";"Number.of.user.ratings";"X..of.user.ratings.with.5.stars";"X..of.user.ratings.with.4.stars";"X..of.user.ratings.with.3.stars";"X..of.user.ratings.with.2.stars";"X..of.user.ratings.with.1.star";"Date"
"https://itunes.apple.com/us/app/medicstalents/id1103735134?mt=8";"Medicstalents";1103735134;"Medical";"On MedicsTalents, you can find people with any type of skill and see your real life connections with them.You can also add your own skills, talents and expertise on to your profile from MedicsTalents. By doing this, you'll get opportunities presented that are relevant to your skills, such as new jobs, business partners or people to collaborate with. You can also engage with skilled people, see what they are working on and get their advice and opinions on all things related to their skills.";"Medicstalents, Forum International Management Consultants JLT, Social Networking, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.1.1";12;"English";553218374;"Forum International Management Consultants JLT";"https://itunes.apple.com/us/developer/forum-international-management-consultants-jlt/id553218374?mt=8";0;NA;20,7;"2016-05-26";"2016-04-21";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/qinotes/id1202586167?mt=8";"QiNotes";1202586167;"Medical";"QiNotes allows acupuncturists to finally break free of paper and pen note taking. Stepping away from the standard practice management software that tries to fit all clinics from chiropractors to massage therapist into one. Instead, QiNotes is made strictly for the practicing acupuncturist; designed by acupuncturists.Features of QiNotes:     NEW online patient scheduler     Live Chat Customer Service     Free Herbal Consultation     Import Customer List   Easy to Use Format   Appointment Scheduling   Square Payment Processing   Call Patients Directly From iPad   Digital Waiver Forms   Cancer Warning: If patient presents with possible cancer symptoms acupuncturist is notified   Unique Patient Portal for Records and Follow Up Intake Forms   Patient Visit Email Reminders   Completed Patient Intake is Directly Uploaded to Acupuncturists iPad   Pulse, Tongue, Hara abdominal diagnosis, Acupuncture points, Formulas, Herbs, Cupping, Estim, all there   Voice to Text Note Taking   Easily Refer Back to Previous Treatments with Full Report or Quick Summary   Herbal Formula Database of Ingredients and Traditional Dosaging   Super Bill Generation for Treatments   PDF Export of Treatment Summary   HIPAA Secure Records   Tech supportDesigned specifically for the Ipad";"QiNotes, BPS Technologies, LLC, Medical, Business, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.16";4;"English";1201070332;"BPS Technologies LLC";"https://itunes.apple.com/us/developer/bps-technologies-llc/id1201070332?mt=8";0;NA;44,1;"2018-07-03";"2017-06-09";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/j-style-drinkmate/id1234945440?mt=8";"J-Style DrinkMate";1234945440;"Health&Fitness";"Drink Mate is a smart health management app to work with J-Style Smart Sports Bottle Gene and Seed and easily record your daily water intake, you can view your daily drinking water data and health analysis regularly, which can help you understand your water intake status and remind you drink more water in due time to keep healthy!";"J-Style DrinkMate, Joint Chinese Ltd, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.2";4;"English, Simplified Chinese, Traditional Chinese";980495025;"Joint Chinese Ltd";"https://itunes.apple.com/us/developer/joint-chinese-ltd/id980495025?mt=8";0;NA;6,6;"2018-05-18";"2017-07-18";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/care-plus-plus/id1244830208?mt=8";"Care Plus Plus";1244830208;"Medical";"Care++ allows the nurse, physician, or adjuster to communicate secure mobile messages to/from their patients when partnered with the Ahshay Case Management Software. Furthermore, the patient will be able to use the application to send messages, documents, or images back to his/her nurse.  Log All Conversations  All communication is logged and can be referenced at any time. Streamline Efficiency & Time  While using the secure messaging feature to send updates (appointments, treatments, prescriptions, etc) for each patient, nurses will be able to allocate more hours of their day on other important tasks. Secure & HIPAA Compliant  Care++s secure messaging was created with safeguards to protect all patient information. Supports the use of Emojis.Why use the Care++ application? The following statistics (derived from a survey Modern Medicine Network performed) indicate that patient-provider portals are extremely vital in the claims/case management process because they serve as the key point of communication among all parties. 63% of patients say they are speaking to providers more frequently. 59% say they are accessing health information more frequently. 57% of patients say they have become more engaged with their healthcare during the past two years. 70% of providers have seen a positive change in their patients level of engagement. 58% of providers say they have improved their engagement with patients in the past two years.";"Care Plus Plus, DataCare, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.9";17;"English";1244830207;"DataCare Corporation";"https://itunes.apple.com/us/developer/datacare/id1244830207?mt=8";0;NA;9,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/jps-pharmacy/id628137271?mt=8";"JPS Pharmacy";628137271;"Medical";"Using the JPS Pharmacy iOS mobile app users are able to create and manage their online profile directly within the app. They can also refill prescriptions using the ""Quick Refill"" tool by scanning their prescription label, or log into their account and submit multiple prescriptions at once. Users are also able to view or print their prescription history from the mobile along with the ability to manage all of their personal information.Look for updates to the JPS Pharmacy mobile app in the future.";"JPS Pharmacy, Maxor National Pharmacy Services Corporation, Lifestyle, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"7.0.0";4;"English, Dutch, French, German, Italian";628137274;"Maxor National Pharmacy Services Corporation";"https://itunes.apple.com/us/developer/maxor-national-pharmacy-services-corporation/id628137274?mt=8";0;NA;24,5;"2017-09-05";"2013-04-08";3;5;40;0;20;0;40;"2018-10-25"
"https://itunes.apple.com/us/app/nremt-emt-i-85-exam-prep/id1076578964?mt=8";"NREMT EMT I-85 Exam Prep";1076578964;"Medical";"Dynamic Path presents our NREMT EMT Intermediate 85 Exam Prep app. This module contains a targeted curriculum of 275+ questions designed to include all necessary content areas required of an EMT Intermediate. All questions were written exclusively for Upward Mobility by expert writers who are certified EMTs who maintain a thorough and up-to-date knowledge of EMS material. Each of the nearly three hundred questions is paired with a clear, thorough explanation to reinforce comprehension and to bridge the gap between your EMT knowledge and practical patient application. NREMT I-85 Exam Prep covers all topics on the National Registry of Emergency Medical Technicians (NREMT) EMT I-85 Cognitive Exam, including: - Airway and Breathing - Cardiology - Trauma - Medical - Obstetrics and Pediatrics - EMS OperationsPerfect for the on-the-go EMS professional!Our apps are designed with an exclusive intuitive UI. They provide a Study Mode, where questions are paired with clear explanations and the user can proceed at their own pace, as well as a Test Mode designed to simulate the exam experience, where the user can set question and time restraints and their results are presented to them upon completion in both an aggregate and a question-by-question format.Dynamic Path is neither affiliated with nor endorsed by the NREMT.";"NREMT EMT I-85 Exam Prep, Double Bottom Line Partners, Education, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0";17;"English";320539379;"Double Bottom Line Partners";"https://itunes.apple.com/us/developer/double-bottom-line-partners/id320539379?mt=8";4,99;"$";5,9;"2016-04-11";"2016-04-11";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/msk-physiotherapy-journal/id950370979?mt=8";"MSK Physiotherapy Journal";950370979;"Medical";"Manual TherapyAn international journal of musculoskeletal therapyIt just got a whole lot easier to keep up to date with the latest peer-reviewed international and multidisciplinary journal, publishing high quality original research, review and debate articles that contribute to improving the clinical understanding of appropriate care processes for musculoskeletal conditions. The Manual Therapy app brings you the convenience of reading your favorite journal from anywhere in the world with just a tap.  Available for both iPad and iPhone! Stay ahead with alerts when new issues are available and read Articles in Press throughout the month Experience innovative digital content with the newly introduced Article enhancements; featuring AudioSlides, Virtual Microscope, 3D Radiological Viewer, 3D Neuroimaging Viewer, and more. Get access to the journal content on the app via your institutions IP Enjoy Open Access and Open Archive Content without having to login Accessibility support to assist the visually impaired Interact with figures, tables, and supplementary content Stream multimedia for faster viewing or download for later Take notes, highlight articles and share via email and social media Personalize your experience with My Reading List and save articles for offline readingMinimum requirements: iOS 10Journal subscribers: Log in with the same username and password that grants you access to the full journal content on the Manual Therapy website. These credentials will allow full access to all content on the app.About Manual TherapyManual Therapy, an international journal of musculoskeletal therapy, is a peer-reviewed international and multidisciplinary journal, publishing high quality original research, review and debate articles that contribute to improving the clinical understanding of appropriate care processes for musculoskeletal conditions. The journal publishes articles that influence the body of evidence on mechanistic and diagnostic processes, patient care and guidelines for musculoskeletal therapies and musculoskeletal medicine.Papers published in Manual Therapy are international, multidisciplinary, with an over-arching clinical focus.Manual Therapy will publish papers that show depth, rigour, originality and high standards of presentation which inform the evidence base relating to mechanisms of dysfunction and rehabilitation methods; best practice; the service user experience and perspectives; clinical reasoning and decision making; and assessment and clinical management of musculoskeletal disorders.Quantitative, qualitative and mixed methods research articles are welcomed as well as systematic and scholarly reviews which meet and develop the journal's high academic and ethical standards. Other regular features include Masterclasses, Case Reports, Professional Issues and Technical and measurement reports.iTunes Subscriptions to Manual TherapyA single issue of the journal for $37.991-year subscription to the journal for $219.99Payment for all purchases will be charged to your iTunes account upon confirmation of purchase.iTunes Subscribers Auto-Renew FeatureYearly iTunes subscriptions will automatically renew each year unless you cancel. You can cancel at any time and up to 24 hours before your current subscription expires. Your iTunes account will automatically be charged the same price for the renewal within 24 hours prior to the end of the current period unless you change your subscription preferences in your iTunes Account Settings. You can manage your subscriptions through your Account Settings after purchase. No cancellation of the current subscription is allowed during the active subscription period.Our privacy policy is here: http://www.elsevier.com/EULA_Apple_apps";"MSK Physiotherapy Journal, Elsevier Inc., Medical, Magazines & Newspapers, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"7.2.7";12;"English";367031326;"Elsevier Inc.";"https://itunes.apple.com/us/developer/elsevier-inc/id367031326?mt=8";0;NA;75,1;"2018-05-17";"2014-12-16";NA;NA;NA;NA;NA;NA;NA;"2018-10-24"
"https://itunes.apple.com/us/app/medical-terms-flashcards/id622402983?mt=8";"Medical Terms - Flashcards";622402983;"Medical";"Flashcards for suffix, prefix, and root words by system, mostly of greek and latin origin.Tap the card to see the answer on the flip side.Also three quizzes, one each for prefix, suffix, and root word.Great for student learning, educational quantity discounts available.Options to purchase Lab Tests Flashcards/Quiz and Fluids & Electrolytes Quiz.HLT 141";"Medical Terms - Flashcards, Appgorithm, LLC, Medical, Education, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.2";4;"English";361963195;"Appgorithm, LLC";"https://itunes.apple.com/us/developer/appgorithm-llc/id361963195?mt=8";1,99;"$";1,5;"2015-09-10";"2013-03-25";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/triagetrace/id930025213?mt=8";"TriageTRACE";930025213;"Medical";"TriageTRACE is a HIPAA-compliant, secure, platform to collaborate and document change of condition and improve adherence to best practices in skilled nursing facilities. Leveraging Early Action Tool and SBAR communication, this closed-loop, collaborative platform allows every care team member to participate, stay informed and manage change of condition. TriageTrace provides secure communication, documents CoCs, enables QI and ultimately contributes to reducing 30-day transfers, while improving care delivery to the patients.";"TriageTRACE, Argusoft America Inc, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.5.8";12;"English";360045816;"Argusoft America Inc";"https://itunes.apple.com/us/developer/argusoft-america-inc/id360045816?mt=8";0;NA;3,6;"2018-07-03";"2014-10-23";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
"https://itunes.apple.com/us/app/ultima-js/id1167466456?mt=8";"Ultima JS";1167466456;"Health&Fitness";"Ultima JS is a professional meal planning, food and activity logging tool that can only be activated by an authorized nutrition counselor. You can login to Ultima JS by using the username and password that was provided by the counselor when your web based cloud account is set up. Your personalized meal plan, grocery list, daily caloric goal and weight control goal are setup by the counselor on your web cloud account, then pushed to the Ultima JS app. The nutritional and weight management goals include your daily calorie budget, goal weight, BMI, macronutrient ratios and other important factors that attribute to better overall health, nutritional habits and weight control.How it works: Once youve logged in to Ultima JS app you can access your daily meal plan as recommended by your counselor, grocery list, log foods and activities to track your daily number of calories consumed or burned during activities, and compare those numbers with what has been established by your counselor. Ultima JS's cloud account also allows logging online via a web based portal. Regardless if you log on your phone or the cloud account, all data is sync'd up and down. This logged information can then be viewed and monitored by your nutrition counselor for better coaching and compliance to your personal plan.NOTE: TO USE Ultima JS YOU WILL NEED TO LOGIN WITH YOUR USERNAME AND PASSWORD PROVIDED BY YOUR NUTRITION PROFESSIONAL. IF YOU HAVE ANY QUESTIONS PLEASE EMAIL info@ultimadowntown.com.";"Ultima JS, Michael Platt, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.7.6";4;"English";1167466455;"Michael Platt";"https://itunes.apple.com/us/developer/michael-platt/id1167466455?mt=8";0;NA;23,8;"2016-11-17";"2016-10-28";NA;NA;NA;NA;NA;NA;NA;"2018-10-25"
