"URL";"Name";"ID";"Category";"Description";"Keywords";"Version";"Age.Rating";"Language.s.";"Developer.ID";"Developer.Name";"Developer.URL";"Price";"Currency";"Size";"Last.Update.Date";"Release.Date";"Average.user.rating";"Number.of.user.ratings";"X..of.user.ratings.with.5.stars";"X..of.user.ratings.with.4.stars";"X..of.user.ratings.with.3.stars";"X..of.user.ratings.with.2.stars";"X..of.user.ratings.with.1.star";"Date";"NC";"Across";"V1";"V2";"V3";"Norma.average.user.rating";"Norma.number.of.user.ratings";"Medical_Device";"Norma.length.description";"diff_in_days";"urlcheck";"Ranking"
"https://itunes.apple.com/us/app/waterminder/id653031147?mt=8";"WaterMinder®";653031147;"Medical";"Downloaded and used by more than 2 million users worldwide!** Featured by Apple, The New Yorker, Women's Health, Glamour, Tech Crunch, MacStories, Gizmodo, Venture Beat, BGR, The Telegraph, Mashable and many more! **Get help with WaterMinder, an easy, intuitive app to track your water intake. Based on your body weight (or your personal goal), WaterMinder will remind you to drink water to reach your daily goals. By seeing current water fill visually and in percents you will instantly know how well you are hydrated!""A must have - I love this app!!! It reminds me to drink water all day with such a hectic schedule I forget sometimes and this is just a little reminder of how much water you're supposed to drink my skin looks better I feel better must have app!!!""""Went beyond my expectations - Usually I download these apps and they hardly ever have long shelf life's, but this app is a keeper. The reminder really helps and motivates me to drink water. I also love how visual the accomplishment is. Definitely worth looking into and happily satisfied.""""PERFECT - I absolutely love this app!!!! It really helps if you have kidney problems. I was having bad kidney pains because I wasn't sure how much water to drink in a day so I was only getting about 1/2 if what I was supposed to be getting until now. To the creators., THANK YOU""""Amazing App! - This is an amazing app. I'm someone who has trouble remembering to drink fluids during the day, I'm more of a snacker. But I found this really helpful since I'm generally dehydrated. I like that it has reminders & how you can see your progress.""""Awesome  -Great for the breast feeding mom.""""Great app - Clean and simple!""""Love this - Super simple and easy to use, FANTASTIC way to keep up with your hydration, which is oh so important. Plus cool facts to keep you informed and further motivated. Thanks guys!!!""Keeping track of your daily water intake needs and making sure your body is well hydrated is not an easy task in todays busy world. Let WaterMinder help you!<U+25C6><U+25C6><U+25C6> Main Features <U+25C6><U+25C6><U+25C6><U+25CF> Apple Watch app<U+25CF> Today Widget<U+25CF> iMessage Stickers<U+25CF> Clean visual view of your current water fill<U+25CF> Simple, quick and easy to use interface (just tap on 1 icon and a menu opens with your options to log/track your water intake)<U+25CF> Pre-defined cups for quick tracking<U+25CF> Create custom cups (size, icon, color, drink type)<U+25CF> Create unlimited custom reminders<U+25CF> History and Graph, see your progress<U+25CF> US oz, UK oz, L and ML units<U+25CF> Earn and Share your Achievements<U+25CF> Free guide to drinking waterStay healthy, and drink more water - hydrate yourself!Optional auto-renewing Tip Jar subscription is available for $0.49 per month (price varies by territory) located in the app Settings page. Payments will be charged to your iTunes Account after confirmation. Subscription automatically renewed unless auto-renew is turned off at least 24 hours before the end of the subscription period. Account will be charged for renewal within 24 hours prior to the end of the current period. Subscriptions may be managed in your iTunes Accounts Settings after purchasing.Note: HealthKit integration is to capture weight, gender and date of birth as well as share Water data to Apple Health app.NOTE: WaterMinder is not a medical app. Suggested water intake goal is just an estimate based on your weight. Please consult your health provider if you want to use it for medical purposes or to obtain specific hydration needs.";"WaterMinder®, Funn Media, LLC, Health & Fitness, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"3.7.2";4;"English, Dutch, French, German, Italian, Japanese, Korean, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Traditional Chinese, Turkish";646811578;"Funn Media, LLC";"https://itunes.apple.com/us/developer/funn-media-llc/id646811578?mt=8";4,99;"$";182;"2018-09-25";"2015-11-14";4,8;6600;84;1;3;11;1;"2018-10-25";1;0;"Dermatology";"MentalHealth&Neurology";"Nutrition";0,944444444444444;0,824890556597874;0;0,90377358490566;0,990584415584416;1;0,738487268726569
"https://itunes.apple.com/us/app/pulm-ex/id1357146922?mt=8";"Pulm Ex";1357146922;"Medical";"Featured at the 2018 American Thoracic Society Annual Meeting and tested by over 1,000 pulmonologists, the Pulm Ex game brings to life exciting patient cases that healthcare providers can play to stay sharp in pulmonary medicine. Earn CME credits, encounter once-in-a-lifetime cases, and invite colleagues to play with you in the first professional video game designed for doctors.  Free app for medical professionals: physicians, surgeons, fellows, residents, medical students, nurses, physician assistants, and more. No in-app purchases or upgrade fees.With Pulm Ex, anyone can: -Perform interventional bronchoscopies on ultra-realistic simulations of the trachea and bronchi -Remove foreign bodies in challenging patient scenarios: nails, pen caps, cotton swabs, and more -Procedurally diagnose and treat virtual patients and replay the cases to perfect technique and skill -Gain real-time feedback with our interactive patient cases receiving scores based on skill, speed, and maintaining patient vitals/health  -Earn CME credits by playing through select cases -Learn about new medical devices and novel drug therapies right in the app Level Ex professional video games are used by over 300,000 healthcare professionals and endorsed by dozens of top academic institutions and medical societies for physician education and training.  Share your feedback with us about our first set of cases at support@level-ex.com. More cases coming soon!";"Pulm Ex, Level Ex, Inc., Medical, Education, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.0.1";17;"English";1081974613;"Level Ex, Inc.";"https://itunes.apple.com/us/developer/level-ex-inc/id1081974613?mt=8";0;"0";328;"2018-10-01";"2018-08-23";4,8;106;88;0;3;8;2;"2018-10-24";1;0;"Dermatology";"Surgery";"0";0,944444444444444;0,0126328955597248;1;0,333692722371968;0,992857142857143;0;0,555258403865399
"https://itunes.apple.com/us/app/daily-water-drink-reminder/id466387763?mt=8";"Daily Water - Drink Reminder";466387763;"Health&Fitness";"We all know that water is essential to our health, 2/3 of body is consists of water, yet most of us unknowingly suffer from chronic dehydration, this is a underlying cause of many illnesses. To most of us, we are always too busy to drink water, or we only drink water when we feel thirsty, thats too late if so, thirst is signal which our body warn us that our body have lost water balance, and the cells have already dehydrated to serious situation.Water plays a very important role in our body, it transports nutrients and oxygen into cells, regulates body temperature, helps with metabolism and so on, drinking enough water can help us lose weight, look younger with healthier skin, less likely to get sick, helps in digestion and constipation, relieves fatigue, have a good mood, reduce the risk of cancer and more.While it is not to say that the more water your drink, the healthier you will be, too much water will also hurt your health, especially for those who suffer from heart disease, hypertension, nephrosis, edema and so on, drinking a healthy amount of water and drink water in right time is vital to your health. To majority of us, we only know that we drink a lot of water or a little water, we dont know exactly how much water we drink, is that quantity suitable for us?Daily water is the app which helps us to track the quantity of water we drink and remind us to drink water in right time.Features: Set goal amount of daily drinking water and track it. Log amount of daily drinking water.  Touch to log each drinking. Check glasses of water drunk each day. Customize volume of each glass of water. Customize how much of water you drink each time, 1/4 glass, 1/2 glass or A glass. Plan drinking schedule and it will remind you when its time. 10 free alert sounds to choose.  Histogram to show the amount of your one days, recent one weeks and one months amount of drinking water. Show amount of glasses of water you have drunk one day on the icon. Email the data of date, amount of water to anyone you would like. Supports transferring data to Health app. Supports WiFi backup & restore.  Supports Dropbox backup and restore. Support oz and ml. Supports Apple Watch version. Supports 3D Touch function. Supports Today Widget.If you have any question or suggestion, please send email to our support maxwellsoftware@gmail.com.";"Daily Water - Drink Reminder, Maxwell Software, Health & Fitness, Lifestyle, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"4.2.1";4;"English, French, Japanese, Portuguese, Russian, Simplified Chinese, Spanish";376557917;"Maxwell Software";"https://itunes.apple.com/us/developer/maxwell-software/id376557917?mt=8";0;"0";26,4;"2018-01-05";"2011-12-18";4,5;335;70;1;6;18;5;"2018-10-25";1;0;"Dermatology";"GinecologyAndObstetrics";"Nutrition";0,861111111111111;0,0412757973733583;0;0,576010781671159;0,905208333333333;1;0,508753146410015
"https://itunes.apple.com/us/app/doctor-on-demand/id591981144?mt=8";"Doctor On Demand";591981144;"Both";"Available when you are and without the hassle of the waiting room. Connect in minutes with board-certified physicians and doctoral-level therapists over live video. Just like an in-person visit, your doctor will take your history and symptoms, then will perform an exam.Some of examples of what we treat:- Cold & Flu- UTI- Allergies- Depression & Anxiety- Skin & Eye Issues- Urgent Care & moreWhen are doctors available?Our doctors are available 24 hours a day, seven days a week. You can see a doctor immediately or schedule a visit at your convenience.Is insurance accepted?Our services are available with and without an insurance. We also partner with many top employers to reduce your cost.How much do visits cost?Doctor On Demand is open to everyone. See exactly what your visit will cost before you connect. There are no monthly fees.Can my other family members use this too?Our doctors can help your entire family - including kids. From medical to mental health, were available to make sure your family gets the care they need.This service is available in all 50 states and the District of Columbia.";"Doctor On Demand, Doctor On Demand, Inc, Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"3.24";17;"English";591981147;"Doctor On Demand, Inc";"https://itunes.apple.com/us/developer/doctor-on-demand-inc/id591981147?mt=8";0;"0";173;"2018-10-15";"2017-11-28";4,9;8000;94;0;1;3;2;"2018-10-25";1;0;"Dermatology";"Pediatrics";"SensorySystemsHealthcare";0,972222222222222;1;0;0,242857142857143;0,997077922077922;0;0,5083556998557
"https://itunes.apple.com/us/app/98point6/id1157653928?mt=8";"98point6";1157653928;"Both";"98point6 provides on-demand consultation, diagnosis and treatment from board-certified physicians and sends prescriptions to your pharmacy as neededall via secure in-app messaging. Our unique, text-based mode of care means you can access a doctor discreetly from anywhereon your terms, when you need it. The convenience and accessibility youve become used to in everyday life can now be used to get primary care. Forget the hassle of copays, waiting rooms and scheduling. Now, theres 98point6. Currently available in AR, AZ, CA, CT, CO, FL, GA, ID, IL, IN, MD, ME, MI, MS, MT, NC, NH, NJ, NV, NY, OH, OR, PA, RI, SC, TN, TX, UT, VA, WA, WI, and WY with additional states coming soon (see full list of supported states on app sign-in screen). Must be 18 years or older.  HOW MUCH DOES IT COST?Personal plans are subscription-based and your first year of access comes at a low introductory rate of $20. No usage fees. We do not bill insurance. It's $20 for a full year of primary care visits for less than the copay of one office visit. WHAT DOES MY PERSONAL PLAN SUBSCRIPTION COVER?Your Personal Plan subscription covers the entire cost of your 98point6 visit. There are no per-visit costs and no copays with our subscription-based Personal Plana flat fee for all the primary care visits you need in a given year. Patients are responsible for the cost of prescriptions, in-person visits if referred, lab costs, over-the-counter medication, etc; the typical outside-app costs that a patient would incur in traditional care (see User Agreement for details).DO I NEED AN APPOINTMENT?No appointments necessary. Just sign in to the app and start a visit. Its access to care when and where you need it. WHO ARE YOUR DOCTORS?Carefully selected, board-certified physicians who are passionate about making healthcare more accessible and affordable. They are specially trained to treat and diagnose via in-app text-based care. (Our service supports photo, video and audio as needed.)DO I NEED HEALTH INSURANCE?You will not need your insurance to use 98point6. We provide care through our subscription-based model that is covered in full by your Personal Plan. Insurance can be used for all of the outside-of-visit costs that a patient would incur in traditional care (prescriptions, in-person visits if referred, lab costs, over-the-counter medication, etc). WHAT CAN I USE 98POINT6 FOR?98point6 treats the full spectrum of Primary Care. Our doctors answer questions, diagnose and treat acute illnesses and order any necessary prescriptions or labs. If we cant offer treatment, well refer you to an in-person primary care physician or specialist. Common conditions we treat include, but are not limited to: Acid reflux, heartburn and digestive issues Allergies, asthma and respiratory issues Back problems, aches and pains Cold, cough and flu  Diabetes, hypertension and chronic conditions Eye issues and infections General health questions Insomnia and sleep issues Skin conditions, acne, rashes, bites and sunburn Urinary tract infections (UTI)Note: 98point6 is not for medical emergencies. WHAT PATIENTS ARE SAYING:App is user friendly and easy to use. The convenience of being able to talk to a doctor within minutes instead of having to book out weeks later and often waste PTO is priceless. Unless it's an annual check in this is where I will go for my medical needs. Best App ever! -app reviewI was able to chat with a doctor and get diagnosed properly in minutes...Love this app! -app reviewI twisted my ankle and wanted to verify it wasnt something worse. I got to quickly check in with a doctor, share a picture and text with a doctor directly! Super helpful, fast and great service! -app review";"98point6, 98point6 Inc., Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.9.0";17;"English";1089327100;"98point6, Inc.";"https://itunes.apple.com/us/developer/98point6-inc/id1089327100?mt=8";0;"0";82,6;"2018-09-28";"2017-07-14";4,8;45;93;2;0;2;2;"2018-10-24";1;0;"Dermatology";"DiabetesCare";"MentalHealth&Neurology";0,944444444444444;0,00500312695434647;0;0,940431266846361;0,991883116883117;0;0,487326939869968
"https://itunes.apple.com/us/app/habitminder/id1253577148?mt=8";"HabitMinder";1253577148;"Health&Fitness";"Change your habits, change your life! HabitMinder will help you form healthy habits and keep you accountable with useful tools like mini apps and sessions screens. For example, HabitMinder will remind you to do breathing exercises or a quick meditation session. It can also track your hydration, encourage you to exercise or go to the gym, and much more.The app has more than 50 pre-defined positive and healthy habits to get you started. Reminders will promptly notify you it is time to complete your habit. Why do you need HabitMinder? Here are some sample healthy habits the app will help you form and keep: Walking  the most natural movement and fantastic exercise. Try to hit 10,000 steps a day with the help of HabitMinder  youll notice a change. Hydration  staying hydrated is one of the best habits for your overall health. After all, water makes up 75% of your muscles, 83% of your blood, and 90% of your brain, so you cant go wrong. Good hydration promotes healthy skin, it makes your brain stronger, and it can help you lose weight. Breathing/Mindfulness  relieve feelings of stress and tension through breathing and mindfulness exercises. This will improve your focus and your mood as well as having a positive impact on your physical health. Exercise  you need to exercise to stay fit, lose weight, and stay physically and mentally healthy. HabitMinder can't do the exercise for you but it will help you stay on schedule. Stretching  stretching is an essential part of being fit and healthy. It can also help you relax so should be part of your daily routine. Stand  it will surprise you when you learn just how much of your day you spend sitting down. Your attention will improve, you will feel more energised, and you will improve your physical health by getting into one simple habit  standing up frequently and regularly. Squats  your partner will love this habit and so will you. Your muscles will become firmer and more toned, and you will feel stronger. Squats can even help you lose weight. Eat healthily  everyone knows the benefits of eating healthily. Getting into a regular and committed healthy eating habit is easier said than done, however. HabitMinder is the solution  it will help keep your healthy eating plans on track. Sleep more  sleep is crucial for your physical and mental health and wellbeing. Even 30 minutes more per night will have a positive impact.---One time In-App Purchase available to unlock Premium Features.Optional auto-renewing Premium Subscription is available for $7.99 per year (price varies by territory, includes 7 day free trial) located on the Upgrade page. Payments will be charged to your iTunes Account after confirmation. Subscription automatically renewed unless auto-renew is turned off at least 24 hours before the end of the subscription period. Account will be charged for renewal within 24 hours prior to the end of the current period. Subscriptions may be managed in your iTunes Accounts Settings after purchasing.NOTE: HabitMinder reads data for some habits from Apple Health app. No data is being sent outside of your device. Health app access required.Privacy Policy: http://habitminder.com/privacy-policy.htmlTerms of Use: http://habitminder.com/terms.html";"HabitMinder, Funn Media, LLC, Health & Fitness, Productivity, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"2.2.2";4;"English, Dutch, French, German, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Swedish, Traditional Chinese, Turkish";646811578;"Funn Media, LLC";"https://itunes.apple.com/us/developer/funn-media-llc/id646811578?mt=8";0;"0";67,7;"2018-07-20";"2017-11-15";4,6;1800;76;2;5;15;2;"2018-10-26";1;0;"Dermatology";"MentalHealth&Neurology";"Cardiology";0,888888888888889;0,224515322076298;0;0,815094339622642;0,968506493506494;0;0,484820249801842
"https://itunes.apple.com/us/app/cook-cure-food-is-medicine/id1065100038?mt=8";"Cook + Cure | Food is Medicine";1065100038;"Both";"100+ Health Concerns, Health Goals, Diets Preferences from Renowned Health Experts. Tailored to YOU!  Personalized Nutrition Recommendations Renowned Experts, Authors, + Specialists Herbs, Supplements, + Natural Remedies The Healthiest Recipes for YOU Meditations, Exercises + Lifestyle Practices Herbalism, Nutrition, Ayurveda, Naturopathy and more!Cook +Cure is the ultimate wellness app - saving you time, money, and confusion. Find nutrition + natural health information tailored exactly to your body. Its like having your own team of health experts right in your pocket, giving you the what, why, and how to eat healthy. Were all different. We each have our own unique set of health concerns, health goals, and dietary preferences. Cook + Cure is the first holistic health app that takes all of those factors into account to meet your particular needs. This is nutrition made easy and simple. Find information on the foods, herbs, supplements, natural remedies, recipes, and lifestyle practices that are known to be best for you and your unique needs.All the information comes from qualified health professionals you can trust (including nutritionists, herbalists, naturopaths and more), many of whom are thought leaders in their field, passionate about sharing their specialized knowledge with you and your family. You'll find the latest evidence-based info as well as recommendations from ancient traditional disciplines - Chinese Medicine and Ayurveda. Cook + Cure is your recipe for health!    FULLY TAILORED FEATURES       Nutrition Recommendations + Food Warnings  Best and worst for your unique profile. Supplements + Natural Remedies Read expert recommendations AND user reviews to see what worked for other people.  Healthy Recipes Recipes that use the healthiest ingredients for YOU and your family!  Lifestyle Practices Find yoga videos, meditations, EFT, binaural beats, exercises and more, tailored to your needs and goals.  Search Function Not sure if you should eat that? Well help make your decisions easier and smarter.  Syncs With AppleHealth Tracker Recipes sync with AppleHealth so you can easily track your nutrient intake.  Custom Infographic  Export a custom infographic of the best + worst foods for their unique profile. Put it on your fridge or share information with friends and family even if they dont have the app!  Experts from Multiple Disciplines  Our panel of experts includes professionals in the fields of Naturopathy, Herbalism, Nutrition, Dentistry, Ayurveda and more.  HEALTH CONCERNS   Acid Reflux, Acne, Anemia, Anxiety, Arthritis, Breast Problems, Candida, Cellulite, Chronic Fatigue, Cold Sores, Common Cold, Constipation, Dementia, Dental Cavities, Depression, Diabetes, Eczema, Endometriosis, Flu, Fibroids, Fibromyalgia, Hangover, Heart Disease, Heavy Periods, Herpes, High Blood Pressure, High Cholesterol, Hyperthyroidism, Hypothyroidism, IBS, Insomnia, Lyme Disease, Menopause, Migraines, Miscarriages, MS, Osteoporosis, Ovarian Cysts, PMS, Pneumonia, Polycystic Ovary Syndrome, Pregnancy, Psoriasis, Rosacea, Shingles, UTI (Cystitis), and more.  HEALTH GOALS  Anti-Aging, Brain Boost, Build Lean Muscle, Detox, Healthy Kids, Libido Lift, Radiant Skin, Weight Loss and more.   DIET PREFERENCES  Dairy-Free, Gluten-free, Low Sugar, Paleo, Vegan, Vegetarian and more.   DONT SEE YOUR HEALTH CONCERNS?  Feel free to contact us to request we add your health concern. Were constantly expanding our database and we listen to our users to decide which health concerns to include next!COOK + CUREwww.cookandcure.comThe information in Cook + Cure has been designed for informational purposes only and is not intended to replace medical advice. Remember to consult your doctor before taking any new herb or supplement - especially if youre pregnant or taking medication!";"Cook + Cure | Food is Medicine, Cook + Cure Limited, Health & Fitness, Medical, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.2.1";12;"English";1101653930;"Cook + Cure Limited";"https://itunes.apple.com/us/developer/cook-cure-limited/id1101653930?mt=8";5,99;"$";50,4;"2018-07-09";"2016-11-02";4,5;151;76;1;3;13;7;"2018-10-25";1;0;"Dermatology";"GinecologyAndObstetrics";"MentalHealth&Neurology";0,861111111111111;0,0182614133833646;0;0,97277628032345;0,96525974025974;0;0,479335279666389
"https://itunes.apple.com/us/app/today-habit-tracker/id1055295863?mt=8";"Today Habit tracker";1055295863;"Health&Fitness";"Today is your free personal habit tracker that helps you organize your day and build life-changing habits. Quit bad habits and stay on track with Today's unique visual and rewarding approach based on proven methods from behavioral science.What makes Today unique?SIMPLE & INTUITIVEToday's clean and simple interface is designed to help you track you multiple habits and activities with a few simple gestures that feel natural right from the first launch.  MOTIVATING PHOTO COVERSChoose a full-screen photo cover for each of your habits to motivate yourself and stimulate you visually to stay on track. Select from our ever-growing photo gallery or choose one of your own photos.  CUSTOMIZATION WITH CARDSToday is the first habit tracker app that lets you build a fully customizable dashboard for each habit by combining cards that offer unique functionality:  Apple Health Charts, Custom charts, Customer counters, To-do lists, Journal, Streak Calendar, Photo Galleries and more. Select those that best fit your habit and the way you want to track it.INSIGHTFUL STATISTICS & TRENDSYou can manage what you can't measure. Get a clear overview of your check-ins and persistence across all your habits and activities from your profile in Today. Discover your weak spots to help you tweak and optimize your plan for maximum success.WIN BADGES AND AWARDSDeveloping a new habit or quitting a bad one is not just about checking a box every day. Today rewards with badges as you make progress to help you be more mindful of your journey and push you in the right direction.SECURE AUTOMATIC BACKUPSYour data is precious. Use Today's automatic backup feature to save all your data on your personal iCloud Drive or Dropbox folder for safekeeping and restore, if needed.PRIVACYYour privacy matters. Protect your all your habit data by using Todays Touch ID or Face ID lock. For all devices that dont support Touch ID or FaceID, we have enabled a 4-digit passcode. APPLE WATCH APPToday on the Apple Watch gives a quick and clear overview of all your check-ins due for today and check-in with a simple gesture. The Apple Watch complication will keep you up to the task and let you know when every single goal is complete.RICH NOTIFICATIONS & TODAY WIDGETSet up as many reminders as you need for each of your habits. Using Rich Notifications, each notification comes with a beautiful graphical representation of your progress and the option to check-in without leaving the app. Today Widget allows you to view and complete your tasks quickly.AND MOREVisit our website to learn about all of Today's features: htts://neybox.com/today/Download Today and change your life today!PREMIUM FEATURES: (All of Today's features can be unlocked via a one-time in-app purchase.)- Custom photo covers and full access to all premium cover galleries- Add unlimited cards per habit - Access to premium cards- Track unlimited habits- Backup and restore all using iCloud Drive or Dropbox - Control access to your habits using FaceID,  TouchID or a  4-digit passcode.";"Today Habit tracker, Neybox Digital Ltd., Health & Fitness, Productivity, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"1.9.2";4;"English, French, German, Italian, Japanese, Korean, Portuguese, Russian, Simplified Chinese, Spanish, Turkish";624507369;"Neybox Digital Ltd.";"https://itunes.apple.com/us/developer/neybox-digital-ltd/id624507369?mt=8";0;"0";193;"2018-07-19";"2016-04-06";4,7;1800;79;1;3;16;1;"2018-10-25";1;0;"Dermatology";"GinecologyAndObstetrics";"MentalHealth&Neurology";0,916666666666667;0,224515322076298;0;0,761725067385445;0,968506493506494;0;0,477801232131881
"https://itunes.apple.com/us/app/birth-control-reminder-mypill/id386265329?mt=8";"Birth Control Reminder myPill®";386265329;"Both";"It makes sure you'll NEVER miss a pill ever again. With myPill you can truly be free of worries. You'll love it. - ""I work crazy hours and myPill is very persistent at reminding me so I never forgot! Awesome!"", Kayla F. - ""I absolutely love this app. The reminder is loud and helpful."", Linda L. - ""I use this app on my iPhone and it works great. I never forget to take my pill. The options to make notes and mark when my period starts and ends is so helpful! Great purchase!"", Megan N. + DAILY REMINDER. myPill knows when to remind and when you're on a break. + SNOOZE. If you want, it will keep reminding until you've taken your pill. + PLANNER. Reminds you to buy new packs, call the doctor, schedule yearly checkups, stores your prescription, or anything. + PILLS, RING, PATCH. Supports all known contraceptives. + HISTORY. Take notes, track symptoms. Your doctor will love you. + PREDICTION. Plan your vacation according to your period, makes it easy avoid unpleasant surprises. We're giving you the best features for free, because we want you to find myPill useful even if you don't want to pay for an upgrade. But knowing how important it is to take your pill daily, consistently, at the same time and on a regular basis, it is highly recommended to upgrade and enjoy all the great benefits myPill has to offer. myPill was built with one purpose in mind -- giving you the BEST tools, that would match your personal needs and would make your life better by allowing you to confidently know that as long as you have myPill, you won't ever forget a pill. Here are some of myPill's great features: + Daily reminder for taking a pill, no internet connection required. + Automatically pauses reminder on break days, during your period. + Hi-Res great looking graphics, adjusted for retina display and iPhone 5 big screen. + Tracking of period flow, period symptoms, taken self notes and more. + Planner for scheduling yearly check-ups, tracking pill packs and more. + Monthly calendar that visually shows events and days with a pill. + Six months ahead prediction of pill packs. + You can postpone your period by adding more pills to the pack, following your doctor's instructions. * Snooze - several reminders per day, they'll stop when you've taken your pill. * Custom number of pills in the pack - 21/7, 24/4, 28/0, 84/7, or any other. * Secret reminder message, allows discretion from other people when getting notified. * Password protection, protects your info from other people playing around with your phone. * Ring support, reminds you to insert and reminder to remove the ring contraceptive. * Patch support, reminds you to put, replace and remove each of the three patches. * Reminders on placebo (non active) pills. myPill offers one month or six months premium membership subscription plans, ""Geetok Community Membership"", for $2.99 and $14.99 accordingly. Subscription automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period, subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase. Payment will be charged to iTunes Account at confirmation of purchase. Terms and Privacy: http://www.mypillapp.com/terms/";"Birth Control Reminder myPill®, Bouqt.com Ltd, Medical, Health & Fitness, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"7.10";17;"English, Arabic, Czech, Danish, Dutch, Finnish, French, German, Hebrew, Hindi, Hungarian, Italian, Japanese, Korean, Norwegian Bokmål, Polish, Portuguese, Russian, Simplified Chinese, Spanish, Swedish";386265332;"Bouqt.com Ltd";"https://itunes.apple.com/us/developer/bouqt-com-ltd/id386265332?mt=8";0;"0";75,3;"2018-10-15";"2016-11-12";4,8;149;85;1;2;12;1;"2018-10-25";1;0;"Dermatology";"MentalHealth&Neurology";"GinecologyAndObstetrics";0,944444444444444;0,0180112570356473;0;0,819676549865229;0,997077922077922;0;0,463595660871317
"https://itunes.apple.com/us/app/skincare-regimen-organizer/id1428570992?mt=8";"Skincare Regimen Organizer";1428570992;"Health&Fitness";"Learn how to use The Ordinary products and create a personalized routine for your skincare & beauty treatments.*************Key Features************* CREATE YOUR REGIMENBrowse The Ordinary products and add to you regimen. USE YOUR REGIMEN FOR LAYERING ADVICEFollow the recommended layering order, along with advice for when and how to use each of The Ordinary products. KEEP TRACK OF USAGE TO AVOID CONFLICTSEach morning and evening, check each product off your list to keep track of which treatments you have used. This will allow the app to prevent any conflicts by showing you which products should be avoided. ALTERNATING TREATMENTSWhen switching between products on different days (either due to conflicts, weekly limits or just to avoid overloading), you can see the last six days of usage (most recent on the right) to help decide which to use next. RATE YOUR SKINAny time you notice your skin is looking particularly good or bad, you can make a note of it by pressing on the face icon next to the morning or evening routine.**************************Advanced Customization************************** ADD CUSTOM PRODUCTSYou can add custom skincare products from other brands by selecting the option in the top-right menu in the Regimen section. RE-ORDER YOUR REGIMENIf you don't wish to follow the recommended layering order, you can choose to re-order the products to fully customize your routine by selecting the option from the top right menu of the Regimen section. USE CONFLICTING PRODUCTSWhen we recommend not using a product due to conflicts with other products or because you've reached the usage limit, you can choose to ignore the warning and use it anyway. You will then have the option to permanently ignore conflicts on that specific product. CHANGE TIME OF DAYThere are some products which can be used AM and/or PM but one is recommended more than the other. From your regimen, select a product to see the option to change the time of day. OVERRIDE TIMESThere are other products where it is strongly recommended to only use at a specific time of day or only once per day. This can be overriden by selecting a product and pressing the Override button.***********Skin Types***********Unsure of which products to buy? Choose a routine based on your skin type... Acne-Prone Skin: Reduce inflammation to help support clear skin. Blemishes and Congestion: Reduce inflammation and brighten the skin. Dry & Dehydrated Skin: Achieve plump, healthy-looking hydrated skin. Mature Skin & Wrinkles: Promote youthful skin and reduce the signs of ageing. Oily Skin: Rebalance your skin for a healthy, fresh look. Pigmentation Problems: Gently exfoliate and brighten skin tone. Sensitive Skin: Keep your skin moisturized with this gentle routine.Please note, Skincare Regimen Organizer has no connection with Deciem, The Ordinary or any other skincare brand.";"Skincare Regimen Organizer, Chris J Ward, Health & Fitness, Reference, ios apps, app, appstore, app store, iphone, ipad, ipod touch, itouch, itunes";"3.3.3";12;"English";1428570991;"Chris J Ward";"https://itunes.apple.com/us/developer/chris-j-ward/id1428570991?mt=8";0,99;"$";7,7;"2018-10-24";"2018-08-16";5;9;100;0;0;0;0;"2018-10-25";1;0;"Dermatology";"0";"0";1;0,000500312695434647;0;0,716172506738544;1;0;0,447643004640704
