"Name";"URL";"ID";"Category"
"Sleep Perchance To Dream";"https://itunes.apple.com/us/app/sleep-perchance-to-dream/id1104666393?mt=8";1104666393;"Health&Fitness"
"Sleep Perchance To Dream Pro";"https://itunes.apple.com/us/app/sleep-perchance-to-dream-pro/id1117020423?mt=8";1117020423;"Health&Fitness"
"Sleep pillow - A white noise natural relaxing sleepmaker music and ocean wave sounds for deep sleep";"https://itunes.apple.com/us/app/sleep-pillow-white-noise-natural-relaxing-sleepmaker/id1084286997?mt=8";1084286997;"Health&Fitness"
"Sleep Pillow - White Noise Natural Relaxing Sleepmaker Ocean Wave Sounds";"https://itunes.apple.com/us/app/sleep-pillow-white-noise-natural-relaxing-sleepmaker/id783193413?mt=8";783193413;"Health&Fitness"
"Sleep Pillow White Noise Sound";"https://itunes.apple.com/us/app/sleep-pillow-white-noise-sound/id410351918?mt=8";410351918;"Health&Fitness"
"Sleep Pro - Dream like you've never done! - Lucid Dreams Series";"https://itunes.apple.com/us/app/sleep-pro-dream-like-youve-never-done-lucid-dreams-series/id974819147?mt=8";974819147;"Health&Fitness"
"Sleep Pulse 3 - Sleep Tracker";"https://itunes.apple.com/us/app/sleep-pulse-3-sleep-tracker/id1005468883?mt=8";1005468883;"Health&Fitness"
"Sleep Pulse 3: Sleep Tracker";"https://itunes.apple.com/us/app/sleep-pulse-3-sleep-tracker/id1344359757?mt=8";1344359757;"Health&Fitness"
"SLEEP QUEST by <U+306D><U+3080><U+30B2><U+30FC>";"https://itunes.apple.com/us/app/sleep-quest-by-%E3%81%AD%E3%82%80%E3%82%B2%E3%83%BC/id1365383960?mt=8";1365383960;"Health&Fitness"
"Sleep Recorder Plus";"https://itunes.apple.com/us/app/sleep-recorder-plus/id1112473401?mt=8";1112473401;"Health&Fitness"
"Sleep Recorder Plus Lite";"https://itunes.apple.com/us/app/sleep-recorder-plus-lite/id1112473413?mt=8";1112473413;"Health&Fitness"
"Sleep Relax Sounds-Sleepia PRO";"https://itunes.apple.com/us/app/sleep-relax-sounds-sleepia-pro/id1257411747?mt=8";1257411747;"Health&Fitness"
"Sleep Remedies";"https://itunes.apple.com/us/app/sleep-remedies/id1148541219?mt=8";1148541219;"Health&Fitness"
"Sleep Restore";"https://itunes.apple.com/us/app/sleep-restore/id1339488667?mt=8";1339488667;"Health&Fitness"
"Sleep Right. Be Bright.";"https://itunes.apple.com/us/app/sleep-right-be-bright/id1019835787?mt=8";1019835787;"Health&Fitness"
"Sleep Science Alarm Clock";"https://itunes.apple.com/us/app/sleep-science-alarm-clock/id966980286?mt=8";966980286;"Health&Fitness"
"Sleep Science Delivered";"https://itunes.apple.com/us/app/sleep-science-delivered/id1145976543?mt=8";1145976543;"Health&Fitness"
"Sleep Science HQ: alarm clock";"https://itunes.apple.com/us/app/sleep-science-hq-alarm-clock/id966981091?mt=8";966981091;"Health&Fitness"
"Sleep Shepherd Blue Companion";"https://itunes.apple.com/us/app/sleep-shepherd-blue-companion/id1161854626?mt=8";1161854626;"Health&Fitness"
"Sleep Show Baby Lullabies";"https://itunes.apple.com/us/app/sleep-show-baby-lullabies/id1046396598?mt=8";1046396598;"Health&Fitness"
"Sleep Shusher";"https://itunes.apple.com/us/app/sleep-shusher/id1213814569?mt=8";1213814569;"Health&Fitness"
