"Name";"URL";"ID";"Category"
"Migraine Insight: Tracker";"https://itunes.apple.com/us/app/migraine-insight-tracker/id1364291643?mt=8";1364291643;"Both"
"Migraine Log";"https://itunes.apple.com/us/app/migraine-log/id1209773579?mt=8";1209773579;"Both"
"Migraine Matrix";"https://itunes.apple.com/us/app/migraine-matrix/id1217961852?mt=8";1217961852;"Medical"
"Migraine Monitor";"https://itunes.apple.com/us/app/migraine-monitor/id1098739519?mt=8";1098739519;"Both"
"Migraine Pathsala";"https://itunes.apple.com/us/app/migraine-pathsala/id1374778428?mt=8";1374778428;"Medical"
"Migraine Relief: Antistress Music Treatment to Reduce Tension Headache with Isochronic Tones";"https://itunes.apple.com/us/app/migraine-relief-antistress-music-treatment-to-reduce/id1133499897?mt=8";1133499897;"Both"
"Migraine Support";"https://itunes.apple.com/us/app/migraine-support/id1339343560?mt=8";1339343560;"Health&Fitness"
"Migraine Tracker";"https://itunes.apple.com/us/app/migraine-tracker/id1128495037?mt=8";1128495037;"Both"
"Migraine Xplained";"https://itunes.apple.com/us/app/migraine-xplained/id1320154094?mt=8";1320154094;"Both"
"Migraine: Did You Know?";"https://itunes.apple.com/us/app/migraine-did-you-know/id1217961934?mt=8";1217961934;"Medical"
"MigraineMind Migraine Diary";"https://itunes.apple.com/us/app/migrainemind-migraine-diary/id1059065621?mt=8";1059065621;"Medical"
"Migräne App";"https://itunes.apple.com/us/app/migr%C3%A4ne-app/id1133949944?mt=8";1133949944;"Both"
"Migräne Kompass";"https://itunes.apple.com/us/app/migr%C3%A4ne-kompass/id516923244?mt=8";516923244;"Both"
"Migrante Head Start";"https://itunes.apple.com/us/app/migrante-head-start/id1190947150?mt=8";1190947150;"Medical"
"Migren Günlügü";"https://itunes.apple.com/us/app/migren-g%C3%BCnl%C3%BC%C4%9F%C3%BC/id1210284606?mt=8";1210284606;"Health&Fitness"
"MigrnX";"https://itunes.apple.com/us/app/migrnx/id1207239333?mt=8";1207239333;"Health&Fitness"
"Migros Fitness";"https://itunes.apple.com/us/app/migros-fitness/id1337612319?mt=8";1337612319;"Health&Fitness"
"MIGU RUN";"https://itunes.apple.com/us/app/migu-run/id1190773081?mt=8";1190773081;"Health&Fitness"
"Miguel's Fitness";"https://itunes.apple.com/us/app/miguels-fitness/id1165465031?mt=8";1165465031;"Health&Fitness"
"Miguel Ángel Díaz";"https://itunes.apple.com/us/app/miguel-%C3%A1ngel-d%C3%ADaz/id1383290422?mt=8";1383290422;"Health&Fitness"
"MIH Molar";"https://itunes.apple.com/us/app/mih-molar/id1125093341?mt=8";1125093341;"Medical"
"Mihaela Salon";"https://itunes.apple.com/us/app/mihaela-salon/id1238884373?mt=8";1238884373;"Health&Fitness"
"Mihi's Place";"https://itunes.apple.com/us/app/mihis-place/id1276941760?mt=8";1276941760;"Health&Fitness"
"MII Ret Cam - Patient Profile";"https://itunes.apple.com/us/app/mii-ret-cam-patient-profile/id1093746843?mt=8";1093746843;"Both"
"MII Ret Cam Pro-Patient Pofile";"https://itunes.apple.com/us/app/mii-ret-cam-pro-patient-pofile/id1192171427?mt=8";1192171427;"Both"
"MIIA";"https://itunes.apple.com/us/app/miia/id1092376213?mt=8";1092376213;"Health&Fitness"
"MIIA EAP";"https://itunes.apple.com/us/app/miia-eap/id974003734?mt=8";974003734;"Health&Fitness"
"Miiskin - Melanoma Skin Cancer";"https://itunes.apple.com/us/app/miiskin-melanoma-skin-cancer/id1214795331?mt=8";1214795331;"Health&Fitness"
"Mijn  Coach";"https://itunes.apple.com/us/app/mijn-coach/id490628950?mt=8";490628950;"Health&Fitness"
"Mijn Aevitae";"https://itunes.apple.com/us/app/mijn-aevitae/id998465868?mt=8";998465868;"Health&Fitness"
