"Name";"URL";"ID";"Category"
"Simples Dental";"https://itunes.apple.com/us/app/simples-dental/id954861717?mt=8";954861717;"Medical"
"SimpleSet | Physiotherapy Exercise Prescription";"https://itunes.apple.com/us/app/simpleset-physiotherapy-exercise-prescription/id1030848954?mt=8";1030848954;"Medical"
"SimpleSim";"https://itunes.apple.com/us/app/simplesim/id1170243856?mt=8";1170243856;"Medical"
"Simplest Pill Reminder";"https://itunes.apple.com/us/app/simplest-pill-reminder/id600145581?mt=8";600145581;"Health&Fitness"
"Simplest Tabata";"https://itunes.apple.com/us/app/simplest-tabata/id1244521167?mt=8";1244521167;"Health&Fitness"
"SimpleStretch";"https://itunes.apple.com/us/app/simplestretch/id1296862354?mt=8";1296862354;"Health&Fitness"
"SimpleTrack";"https://itunes.apple.com/us/app/simpletrack/id1372622973?mt=8";1372622973;"Health&Fitness"
"SimpleWeight * Photo - Easy & Efficient Food Photo Diary";"https://itunes.apple.com/us/app/simpleweight-photo-easy-efficient-food-photo-diary/id581015673?mt=8";581015673;"Health&Fitness"
"Simplex RC";"https://itunes.apple.com/us/app/simplex-rc/id1199836567?mt=8";1199836567;"Health&Fitness"
"Simpli CT";"https://itunes.apple.com/us/app/simpli-ct/id1318776862?mt=8";1318776862;"Health&Fitness"
"Simplifeye";"https://itunes.apple.com/us/app/simplifeye/id1097523435?mt=8";1097523435;"Medical"
"Simplified PESI";"https://itunes.apple.com/us/app/simplified-pesi/id1144817894?mt=8";1144817894;"Medical"
"Simplify - Dignity Health";"https://itunes.apple.com/us/app/simplify-dignity-health/id1312901140?mt=8";1312901140;"Medical"
"Simplify And Destress";"https://itunes.apple.com/us/app/simplify-and-destress/id1144885655?mt=8";1144885655;"Health&Fitness"
"Simplify OR";"https://itunes.apple.com/us/app/simplify-or/id1192243540?mt=8";1192243540;"Both"
"Simplify OR - Stage";"https://itunes.apple.com/us/app/simplify-or-stage/id1386071345?mt=8";1386071345;"Both"
"Simplify Recorder";"https://itunes.apple.com/us/app/simplify-recorder/id1200489976?mt=8";1200489976;"Medical"
"Simply-fit for Women";"https://itunes.apple.com/us/app/simply-fit-for-women/id1250518900?mt=8";1250518900;"Health&Fitness"
"Simply Align";"https://itunes.apple.com/us/app/simply-align/id1150984513?mt=8";1150984513;"Medical"
"Simply Bacon";"https://itunes.apple.com/us/app/simply-bacon/id927646018?mt=8";927646018;"Health&Fitness"
"Simply Barre Southie";"https://itunes.apple.com/us/app/simply-barre-southie/id974645804?mt=8";974645804;"Health&Fitness"
"Simply Being - Guided Meditation for Relaxation and Presence";"https://itunes.apple.com/us/app/simply-being-guided-meditation-for-relaxation-presence/id347418999?mt=8";347418999;"Health&Fitness"
"Simply Being Guided Meditation for Relaxation and Presence";"https://itunes.apple.com/us/app/simply-being-guided-meditation-for-relaxation-presence/id1047309571?mt=8";1047309571;"Health&Fitness"
"Simply Bella";"https://itunes.apple.com/us/app/simply-bella/id1217652420?mt=8";1217652420;"Health&Fitness"
"Simply BMI";"https://itunes.apple.com/us/app/simply-bmi/id388347651?mt=8";388347651;"Both"
"Simply Connect PHR";"https://itunes.apple.com/us/app/simply-connect-phr/id1182572883?mt=8";1182572883;"Both"
"Simply CPR";"https://itunes.apple.com/us/app/simply-cpr/id1164013111?mt=8";1164013111;"Both"
"Simply DAF";"https://itunes.apple.com/us/app/simply-daf/id991724102?mt=8";991724102;"Health&Fitness"
"Simply Fitness Sthn Highlands";"https://itunes.apple.com/us/app/simply-fitness-sthn-highlands/id1260660826?mt=8";1260660826;"Health&Fitness"
"Simply for Me: education for SIMPONI patients";"https://itunes.apple.com/us/app/simply-for-me-education-for-simponi-patients/id794655865?mt=8";794655865;"Medical"
"Simply Gluten Free";"https://itunes.apple.com/us/app/simply-gluten-free/id731060847?mt=8";731060847;"Health&Fitness"
"Simply Gluten Free Expo";"https://itunes.apple.com/us/app/simply-gluten-free-expo/id1049733918?mt=8";1049733918;"Health&Fitness"
"Simply Good Jars";"https://itunes.apple.com/us/app/simply-good-jars/id1437161801?mt=8";1437161801;"Health&Fitness"
"Simply Health Salt Spa";"https://itunes.apple.com/us/app/simply-health-salt-spa/id1039459972?mt=8";1039459972;"Health&Fitness"
"Simply Hearing Mobile";"https://itunes.apple.com/us/app/simply-hearing-mobile/id595759788?mt=8";595759788;"Medical"
"Simply Hot Yoga";"https://itunes.apple.com/us/app/simply-hot-yoga/id845450498?mt=8";845450498;"Health&Fitness"
"Simply LogMAR";"https://itunes.apple.com/us/app/simply-logmar/id1436251882?mt=8";1436251882;"Health&Fitness"
"Simply Macros";"https://itunes.apple.com/us/app/simply-macros/id1275368788?mt=8";1275368788;"Health&Fitness"
"Simply Massage";"https://itunes.apple.com/us/app/simply-massage/id1353825073?mt=8";1353825073;"Health&Fitness"
"Simply Pharmacy";"https://itunes.apple.com/us/app/simply-pharmacy/id1046648792?mt=8";1046648792;"Medical"
"Simply Pharmacy Connecticut";"https://itunes.apple.com/us/app/simply-pharmacy-connecticut/id1147765990?mt=8";1147765990;"Health&Fitness"
"Simply Pure Rx";"https://itunes.apple.com/us/app/simply-pure-rx/id1095822437?mt=8";1095822437;"Medical"
"Simply Raw";"https://itunes.apple.com/us/app/simply-raw/id965981194?mt=8";965981194;"Health&Fitness"
"Simply Raw Free";"https://itunes.apple.com/us/app/simply-raw-free/id965959806?mt=8";965959806;"Health&Fitness"
"Simply Relax NOW:Mindful Meditations for Anxiety";"https://itunes.apple.com/us/app/simply-relax-now-mindful-meditations-for-anxiety/id661034032?mt=8";661034032;"Health&Fitness"
"SIMPLY RUMBLES";"https://itunes.apple.com/us/app/simply-rumbles/id1117810541?mt=8";1117810541;"Health&Fitness"
"Simply Sayin' - Medical Jargon for Families";"https://itunes.apple.com/us/app/simply-sayin-medical-jargon-for-families/id645810680?mt=8";645810680;"Medical"
"Simply Slim 365";"https://itunes.apple.com/us/app/simply-slim-365/id1294722314?mt=8";1294722314;"Health&Fitness"
"Simply Smiles Dental";"https://itunes.apple.com/us/app/simply-smiles-dental/id982331980?mt=8";982331980;"Medical"
"Simply Smoothies";"https://itunes.apple.com/us/app/simply-smoothies/id975605998?mt=8";975605998;"Health&Fitness"
"Simply Spin / Simply Fit";"https://itunes.apple.com/us/app/simply-spin-simply-fit/id1086797986?mt=8";1086797986;"Health&Fitness"
"Simply Temp 24";"https://itunes.apple.com/us/app/simply-temp-24/id1276909012?mt=8";1276909012;"Health&Fitness"
"Simply Track by Myrline";"https://itunes.apple.com/us/app/simply-track-by-myrline/id1438262868?mt=8";1438262868;"Health&Fitness"
"Simply Vegan Official App";"https://itunes.apple.com/us/app/simply-vegan-official-app/id1019401628?mt=8";1019401628;"Health&Fitness"
"Simply Visio";"https://itunes.apple.com/us/app/simply-visio/id1335376467?mt=8";1335376467;"Health&Fitness"
"Simply Wellness";"https://itunes.apple.com/us/app/simply-wellness/id1434396639?mt=8";1434396639;"Health&Fitness"
"Simply Yoga";"https://itunes.apple.com/us/app/simply-yoga/id413817190?mt=8";413817190;"Health&Fitness"
"Simply Yoga - Fitness Trainer";"https://itunes.apple.com/us/app/simply-yoga-fitness-trainer/id413817051?mt=8";413817051;"Health&Fitness"
"Simply Yoga Okotoks";"https://itunes.apple.com/us/app/simply-yoga-okotoks/id1217559409?mt=8";1217559409;"Health&Fitness"
"Simply Yoga Vancouver";"https://itunes.apple.com/us/app/simply-yoga-vancouver/id1272912118?mt=8";1272912118;"Health&Fitness"
"Simply Zen Guided Meditation";"https://itunes.apple.com/us/app/simply-zen-guided-meditation/id1235806103?mt=8";1235806103;"Health&Fitness"
"Simply2bfit";"https://itunes.apple.com/us/app/simply2bfit/id1386108727?mt=8";1386108727;"Health&Fitness"
"SimplyCalendar";"https://itunes.apple.com/us/app/simplycalendar/id681427831?mt=8";681427831;"Health&Fitness"
"SimplyG";"https://itunes.apple.com/us/app/simplyg/id872748015?mt=8";872748015;"Health&Fitness"
"SimplyHome Responder";"https://itunes.apple.com/us/app/simplyhome-responder/id1133666381?mt=8";1133666381;"Medical"
"SimplyLoose";"https://itunes.apple.com/us/app/simplyloose/id1220327335?mt=8";1220327335;"Health&Fitness"
"Simplyloose Expert";"https://itunes.apple.com/us/app/simplyloose-expert/id1344153742?mt=8";1344153742;"Health&Fitness"
"SimplyNoise - Free White Noise";"https://itunes.apple.com/us/app/simplynoise-free-white-noise/id380643227?mt=8";380643227;"Health&Fitness"
"SimplyStress";"https://itunes.apple.com/us/app/simplystress/id1084219661?mt=8";1084219661;"Health&Fitness"
"Simplytrain EMS Training";"https://itunes.apple.com/us/app/simplytrain-ems-training/id868764212?mt=8";868764212;"Health&Fitness"
